ID,ENTRYTYPE,journal,title,year,volume,number,url,dblp_key,author,doi,file,grobid-version,note,pages,language,cited_by
000254,article,Journal of Management Information Systems,Platform Competition in the Sharing Economy: Understanding How Ride-Hailing Services Influence New Car Purchases,2019,36,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2019.1661087,,"Guo, Yue and Li, Xiaotong and Zeng, Xiaohua",10.1080/07421222.2019.1661087,,,,1043--1070,,
000255,article,Journal of Management Information Systems,Integrating Biosignals into Information Systems: A NeuroIS Tool for Improving Emotion Regulation,2013,30,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222300309,,"Astor, Philipp J. and Adam, Marc T. P. and Jerčić, Petar and Schaaff, Kristina and Weinhardt, Christof",10.2753/MIS0742-1222300309,,,,247--278,,
000256,article,Journal of Management Information Systems,A Process-Oriented Perspective on the Alignment of Information Technology and Business Strategy,2007,24,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222240308,,"Tallon, Paul P.",10.2753/MIS0742-1222240308,,,,227--268,,
000257,article,Journal of Management Information Systems,Do Professional Reviews Affect Online User Choices Through User Reviews? An Empirical Study,2016,33,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2016.1172460,,"Zhou, Wenqi and Duan, Wenjing",10.1080/07421222.2016.1172460,,,,202--228,,
000258,article,Journal of Management Information Systems,Factors Affecting the Adoption of an Electronic Word of Mouth Message: A Meta-Analysis,2019,36,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2019.1628936,,"Qahri-Saremi, Hamed and Montazemi, Ali Reza",10.1080/07421222.2019.1628936,,,,969--1001,,
000259,article,Journal of Management Information Systems,Nearing the Threshold: An Economics Approach to Pressure on Information Systems Professionals to Separate from Their Employer,2003,20,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045758,,,10.1080/07421222.2003.11045758,,,,87--122,,
000260,article,Journal of Management Information Systems,"Beyond the Personalization–Privacy Paradox: Privacy Valuation, Transparency Features, and Service Personalization",2017,34,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2017.1334467,,"Karwatzki, Sabrina and Dytynko, Olga and Trenz, Manuel and Veit, Daniel",10.1080/07421222.2017.1334467,,,,369--400,,
000261,article,Journal of Management Information Systems,Gamification in the Workplace: The Central Role of the Aesthetic Experience,2017,34,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2017.1297642,,"Suh, Ayoung and Cheung, Christy M.K. and Ahuja, Manju and Wagner, Christian",10.1080/07421222.2017.1297642,,,,268--305,,
000262,article,Journal of Management Information Systems,An Assessment of Electronic Information Transfer in B2B Supply-Channel Relationships,2005,22,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222220310,,"KIM, KYUNG KYU and UMANATH, NARAYAN S. and KIM, BUM HUN",10.2753/MIS0742-1222220310,,,,294--320,,
000263,article,Journal of Management Information Systems,Speed Matters: The Role of Free Software Offer in Software Diffusion,2009,26,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222260307,,"Jiang, Zhengrui and Sarkar, Sumit",10.2753/MIS0742-1222260307,,,,207--240,,
000264,article,Journal of Management Information Systems,Special Section: Customer-Centric Information Systems,2006,23,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230301,,"Liang, Ting-Peng and Tanniru, Mohan",10.2753/MIS0742-1222230301,,,,9--15,,
000265,article,Journal of Management Information Systems,"Turnover of Information Technology Workers: Examining Empirically the Influence of Attitudes, Job Characteristics, and External Markets",2002,19,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.2002.11045736,,,10.1080/07421222.2002.11045736,,,,231--261,,
000266,article,Journal of Management Information Systems,An Empirical Analysis of Data Requirements for Financial Forecasting with Neural Networks,2001,17,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2001.11045659,,,10.1080/07421222.2001.11045659,,,,203--222,,
000267,article,Journal of Management Information Systems,A Model of Neutral B2B Intermediaries,2002,19,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.2002.11045734,,,10.1080/07421222.2002.11045734,,,,43--68,,
000268,article,Journal of Management Information Systems,The Propagation of Technology Management Taxonomies for Evaluating Investments in Information Systems,2000,17,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.2000.11045650,,,10.1080/07421222.2000.11045650,,,,161--177,,
000269,article,Journal of Management Information Systems,Executive Support Systems and Learning: A Model and Empirical Test,1995,12,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518083,,"Vandenbosch, Betty and Higgins, Christopher A.",10.1080/07421222.1995.11518083,,,,99--130,,
000270,article,Journal of Management Information Systems,Value Chain Linkages and the Spillover Effects of Strategic Information Technology Alignment: A Process-Level View,2011,28,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280301,,"Tallon, Paul P.",10.2753/MIS0742-1222280301,,,,9--44,,
000271,article,Journal of Management Information Systems,"Index to Journal of Management Information Systems, Volume 5, 1988–1989",1989,5,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1989.11517844,,,10.1080/07421222.1989.11517844,,,,137--139,,
000272,article,Journal of Management Information Systems,Special Section: Strategic and Competitive Information Systems,1991,8,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1991.11517918,,"Clemons, Eric K.",10.1080/07421222.1991.11517918,,,,7--9,,
000273,article,Journal of Management Information Systems,An Empirical Assessment of the Information Resource Management Construct,1995,12,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518075,,"Lewis, Bruce R. and Snyder, Charles A. and Rainer, R. Kelly",10.1080/07421222.1995.11518075,,,,199--223,,
000274,article,Journal of Management Information Systems,Social Influence on Future Review Sentiments: An Appraisal-Theoretic View,2019,36,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2019.1599501,,"Jha, Ashish Kumar and Shah, Snehal",10.1080/07421222.2019.1599501,,,,610--638,,
000275,article,Journal of Management Information Systems,Integrated Health Information Technology and the Quality of Patient Care: A Natural Experiment,2017,34,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2017.1334477,,"Pinsonneault, Alain and Addas, Shamel and Qian, Christina and Dakshinamoorthy, Vijay and Tamblyn, Robyn",10.1080/07421222.2017.1334477,,,,457--486,,
000276,article,Journal of Management Information Systems,"Index to Journal of Management Information Systems Volume 27, 2010-11",2011,27,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2011.11046103,,,10.1080/07421222.2011.11046103,,,,335--340,,
000277,article,Journal of Management Information Systems,Reducing Buyers' Uncertainty About Taste-Related Product Attributes,2013,30,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222300210,,"Markopoulos, Panos M. and Clemons, Eric K.",10.2753/MIS0742-1222300210,,,,269--299,,
000278,article,Journal of Management Information Systems,A Method for Database Requirements Collection,1989,6,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1989.11517857,,"Tseng, Veronica P. and Mannino, Michael V.",10.1080/07421222.1989.11517857,,,,51--75,,
000279,article,Journal of Management Information Systems,"Special Section: Competitive Strategy, Economics, and Information Systems",2010,27,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222270301,,"Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",10.2753/MIS0742-1222270301,,,,7--10,,
000280,article,Journal of Management Information Systems,User-Developed Applications: An Empirical Study of Application Quality and Developer Productivity,1996,13,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1996.11518117,,"Edberg, Dana T. and Bowman, Brent J.",10.1080/07421222.1996.11518117,,,,167--185,,
000281,article,Journal of Management Information Systems,The Power of Patterns and Pattern Recognition When Developing Information-Based Strategy,2010,27,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222270104,,"Clemons, Eric K.",10.2753/MIS0742-1222270104,,,,69--96,,
000282,article,Journal of Management Information Systems,Editorial Introduction,2002,18,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.2002.11045688,,,10.1080/07421222.2002.11045688,,,,5--6,,
000283,article,Journal of Management Information Systems,Controlling Technical Debt Remediation in Outsourced Enterprise Systems Maintenance: An Empirical Analysis,2021,38,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2021.1870377,,"Ramasubbu, Narayan and Kemerer, Chris F.",10.1080/07421222.2021.1870377,,,,4--28,,
000284,article,Journal of Management Information Systems,Special Issue: Strategic Value of Big Data and Business Analytics,2018,35,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2018.1451950,,"Chiang, Roger H.L. and Grover, Varun and Liang, Ting-Peng and Zhang, Dongsong",10.1080/07421222.2018.1451950,,,,383--387,,
000285,article,Journal of Management Information Systems,Enticing and Engaging Consumers via Online Product Presentations: The Effects of Restricted Interaction Design,2015,31,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2014.1001270,,"Yi, Cheng and Jiang, Zhenhui (Jack) and Benbasat, Izak",10.1080/07421222.2014.1001270,,,,213--242,,
000286,article,Journal of Management Information Systems,Detecting Noncompliant Behavior in Organizations: How Online Survey Responses and Behaviors Reveal Risk,2021,38,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2021.1962600,,"Jenkins, Jeffrey L. and Valacich, Joseph S. and Zimbelman, Aaron F. and Zimbelman, Mark F.",10.1080/07421222.2021.1962600,,,,704--731,,
000287,article,Journal of Management Information Systems,"Index to Journal of Management Information Systems Volume 11, 1994–1995",1995,11,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518066,,,10.1080/07421222.1995.11518066,,,,249--251,,
000288,article,Journal of Management Information Systems,Special Section: Strategic and Competitive Information Systems,1994,11,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1994.11518037,,"Clemons, Eric K. and Row, Michael C.",10.1080/07421222.1994.11518037,,,,5--7,,
000289,article,Journal of Management Information Systems,Editorial Introduction,2004,21,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.2004.11045811,,"Zwass, Vladimir",10.1080/07421222.2004.11045811,,,,4--6,,
000290,article,Journal of Management Information Systems,Special Issue: Information Economics and Competitive Strategy,2013,30,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222300200,,"Clemons, Eric K. and Goh, Kim Huat and Kauffman, Robert J. and Weber, Thomas A.",10.2753/MIS0742-1222300200,,,,5--8,,
000291,article,Journal of Management Information Systems,Competence of IT Professionals in E-Business Venture Teams: The Effect of Experience and Expertise on Preference Structure,2009,25,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222250402,,"Kollmann, Tobias and Häsel, Matthias and Breugst, Nicola",10.2753/MIS0742-1222250402,,,,51--80,,
000292,article,Journal of Management Information Systems,Implementing Service-Oriented Architecture in Organizations,2010,26,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222260409,,"Choi, Jae and Nazareth, Derek L. and Jain, Hemant K.",10.2753/MIS0742-1222260409,,,,253--286,,
000293,article,Journal of Management Information Systems,Marketing Information Systems: Their Current Status in Fortune 1000 Companies,1985,1,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1985.11517715,,"McLeod, Raymond and Rogers, John C.",10.1080/07421222.1985.11517715,,,,57--75,,
000294,article,Journal of Management Information Systems,Redesigning Computer-Supported Work Processes with Dual Information Systems: The Work Process Benchmarking Service,1999,16,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1999.11518235,,"Käkölä, Timo K. and Koota, Kalle I.",10.1080/07421222.1999.11518235,,,,87--119,,
000295,article,Journal of Management Information Systems,Effect of Crowd Voting on Participation in Crowdsourcing Contests,2020,37,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1759342,,"Chen, Liang and Xu, Pei and Liu, De",10.1080/07421222.2020.1759342,,,,510--535,,
000296,article,Journal of Management Information Systems,"Information Technology, Production Process Outsourcing, and Manufacturing Plant Performance",2006,23,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230202,,"Bardhan, Indranil and Whitaker, Jonathan and Mithas, Sunil",10.2753/MIS0742-1222230202,,,,13--40,,
000297,article,Journal of Management Information Systems,Collaboration Engineering with ThinkLets to Pursue Sustained Success with Group Support Systems,2003,19,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045743,,,10.1080/07421222.2003.11045743,,,,31--64,,
000298,article,Journal of Management Information Systems,Editorial Introduction,1991,8,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1991.11517917,,"Zwass, Vladimir",10.1080/07421222.1991.11517917,,,,3--5,,
000299,article,Journal of Management Information Systems,On the Interactive Use of Databases: Query Languages,1984,1,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1984.11517708,,"Vassiliou, Yannis",10.1080/07421222.1984.11517708,,,,33--48,,
000300,article,Journal of Management Information Systems,Erratum,1986,2,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1986.11517749,,,10.1080/07421222.1986.11517749,,,,98--98,,
000301,article,Journal of Management Information Systems,Editorial Introduction,2009,26,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222260200,,"Zwass, Vladimir",10.2753/MIS0742-1222260200,,,,5--5,,
000302,article,Journal of Management Information Systems,"Computing as Utility: Managing Availability, Commitment, and Pricing Through Contingent Bid Auctions",2004,21,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.2004.11045806,,"BHARGAVA, HEMANT K. and SUNDARESAN, SHANKAR",10.1080/07421222.2004.11045806,,,,201--227,,
000303,article,Journal of Management Information Systems,The Effects of Modes of Information Presentation on Decision-Making: A Review and Meta-Analysis,1988,5,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1988.11517835,,"Montazemi, A. R. and Wang, S.",10.1080/07421222.1988.11517835,,,,101--127,,
000304,article,Journal of Management Information Systems,The Effects of Distributed Group Support and Process Structuring on Software Requirements Development Teams: Results on Creativity and Quality,1995,12,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518094,,"Ocker, Rosalie and Hiltz, Starr Roxanne and Turoff, Murray and Fjermestad, Jerry",10.1080/07421222.1995.11518094,,,,127--153,,
000305,article,Journal of Management Information Systems,Contingency Pricing for Information Goods and Services Under Industrywide Performance Standard,2003,20,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045766,,"BHARGAVA, HEMANT K. and Sundaresan, Shankar",10.1080/07421222.2003.11045766,,,,113--136,,
000306,article,Journal of Management Information Systems,Signal or Noise in Social Media Discussions: The Role of Network Cohesion in Predicting the Bitcoin Market,2020,37,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1831762,,"Xie, Peng and Chen, Hailiang and Hu, Yu Jeffrey",10.1080/07421222.2020.1831762,,,,933--956,,
000307,article,Journal of Management Information Systems,Special Section: The Growing Complexity of Enterprise Software,2020,37,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1759339,,"Briggs, Robert O. and Nunamaker, Jay F.",10.1080/07421222.2020.1759339,,,,313--315,,
000308,article,Journal of Management Information Systems,Editorial Introduction,1994,11,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1994.11518036,,"Zwass, Vladimir",10.1080/07421222.1994.11518036,,,,3--4,,
000309,article,Journal of Management Information Systems,Detecting Fraudulent Behavior on Crowdfunding Platforms: The Role of Linguistic and Content-Based Cues in Static and Dynamic Contexts,2016,33,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2016.1205930,,"Siering, Michael and Koch, Jascha-Alexander and Deokar, Amit V.",10.1080/07421222.2016.1205930,,,,421--455,,
000310,article,Journal of Management Information Systems,Social Influence and Monetization of Freemium Social Games,2019,36,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2019.1628878,,"Fang, Bin and Zheng, Zhiqiang (Eric) and Ye, Qiang and Goes, Paulo B.",10.1080/07421222.2019.1628878,,,,730--754,eng,
000311,article,Journal of Management Information Systems,What Online Reviewer Behaviors Really Matter? Effects of Verbal and Nonverbal Behaviors on Detection of Fake Online Reviews,2016,33,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2016.1205907,,"Zhang, Dongsong and Zhou, Lina and Kehoe, Juan Luo and Kilic, Isil Yakut",10.1080/07421222.2016.1205907,,,,456--481,,
000312,article,Journal of Management Information Systems,A Temporal Study of the Effects of Online Opinions: Information Sources Matter,2017,34,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2017.1394079,,"Huang, Jianxiong and Boh, Wai Fong and Goh, Kim Huat",10.1080/07421222.2017.1394079,,,,1169--1202,,
000313,article,Journal of Management Information Systems,Fostering Participant Health Knowledge and Attitudes: An Econometric Study of a Chronic Disease-Focused Online Health Community,2019,36,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2018.1550547,,"Chen, Langtao and Baird, Aaron and Straub, Detmar",10.1080/07421222.2018.1550547,,,,194--229,,
000314,article,Journal of Management Information Systems,Executive Information Systems: Their Impact on Executive Decision Making,1993,10,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1993.11518014,,"Leidner, Dorothy E. and Elam, Joyce J.",10.1080/07421222.1993.11518014,,,,139--155,,
000315,article,Journal of Management Information Systems,In Search of Sustainability: Reaping Long-Term Advantage from Investments in Information Technology,1990,7,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1990.11517879,,"Feeny, David F. and Ives, Blake",10.1080/07421222.1990.11517879,,,,27--46,,
000316,article,Journal of Management Information Systems,"Do I Trust You Online, and If So, Will I Buy? An Empirical Study of Two Trust-Building Strategies",2006,23,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230210,,"Lim, Kai H. and Sia, Choon Ling and Lee, Matthew K.O. and Benbasat, Izak",10.2753/MIS0742-1222230210,,,,233--266,,
000317,article,Journal of Management Information Systems,The Effect of Communication Frequency and Channel Richness on the Convergence Between Chief Executive and Chief Information Officers,2005,22,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.2005.11045842,,"JOHNSON, ALICE M. and LEDERER, ALBERT L.",10.1080/07421222.2005.11045842,,,,227--252,,
000318,article,Journal of Management Information Systems,A Strategic Decision Support System at Orell Fussli,1994,10,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1994.11518023,,"Belardo, Salvatore and Duchessi, Peter and Coleman, John R.",10.1080/07421222.1994.11518023,,,,135--157,,
000319,article,Journal of Management Information Systems,Exploring Emerging Hacker Assets and Key Hackers for Proactive Cyber Threat Intelligence,2017,34,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2017.1394049,,"Samtani, Sagar and Chinn, Ryan and Chen, Hsinchun and Nunamaker, Jay F.",10.1080/07421222.2017.1394049,,,,1023--1053,,
000320,article,Journal of Management Information Systems,Semi-Supervised Cyber Threat Identification in Dark Net Markets: A Transductive and Deep Learning Approach,2020,37,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1790186,,"Ebrahimi, Mohammadreza and Nunamaker, Jay F. and Chen, Hsinchun",10.1080/07421222.2020.1790186,,,,694--722,,
000321,article,Journal of Management Information Systems,The Role of User Participation in Information Systems Development: Implications from a Meta-Analysis,2008,25,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222250111,,"He, Jun and King, William R.",10.2753/MIS0742-1222250111,,,,301--331,,
000322,article,Journal of Management Information Systems,Preventive and Deterrent Controls for Software Piracy,1997,13,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1997.11518141,,"Gopal, Ram D. and Sanders, G. Lawrence",10.1080/07421222.1997.11518141,,,,29--47,,
000323,article,Journal of Management Information Systems,Facilitating Group Creativity: Experience with a Group Decision Support System,1987,3,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1987.11517775,,"Nunamaker, Jay F. and Applegate, Lynda M. and Konsynski, Benn R.",10.1080/07421222.1987.11517775,,,,5--19,,
000324,article,Journal of Management Information Systems,Value of Information Integration to Supply Chain Management: Roles of Internal and External Contingencies,2011,28,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280305,,"Wong, Christina W. Y. and Lai, Kee-hung and Cheng, T. C. E.",10.2753/MIS0742-1222280305,,,,161--200,,
000325,article,Journal of Management Information Systems,To Purchase or to Pirate Software: An Empirical Study,1997,13,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1997.11518142,,"Cheng, Hsing K. and Sims, Ronald R. and Teegen, Hildy",10.1080/07421222.1997.11518142,,,,49--60,,
000326,article,Journal of Management Information Systems,Testing an Ethical Decision-Making Theory: The Case of Softlifting,1998,15,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1998.11518203,,"Thong, James Y.L. and Yap, Chee-Sing",10.1080/07421222.1998.11518203,,,,213--237,,
000327,article,Journal of Management Information Systems,"Family Preferences Concerning Online Privacy, Data Mining, and Targeted Ads: Regulatory Implications",2015,32,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2015.1063277,,"Clemons, Eric K. and Wilson, Joshua S.",10.1080/07421222.2015.1063277,,,,40--70,,
000328,article,Journal of Management Information Systems,Service Expansion of Product Firms in the Information Technology Industry: An Empirical Study,2013,29,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222290405,,"Han, Shu and Kuruzovich, Jason and Ravichandran, T.",10.2753/MIS0742-1222290405,,,,127--158,,
000329,article,Journal of Management Information Systems,A Meta-Theory for Understanding Information Systems Within Sociotechnical Systems,2009,26,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222260102,,"Bostrom, Robert P. and Gupta, Saurabh and Thomas, Dominic",10.2753/MIS0742-1222260102,,,,17--48,,
000330,article,Journal of Management Information Systems,Problems in Implementing and Operating a Manufacturing Resource Planning Information System,1984,1,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1984.11517698,,"Cox, James F. and Clark, Steven J.",10.1080/07421222.1984.11517698,,,,81--101,,
000331,article,Journal of Management Information Systems,Communication and Coordination in the Virtual Office,1998,14,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1998.11518184,,"Fritz, Mary Beth Watson and Narasimhan, Sridhar and Rhee, Hyeun-Suk",10.1080/07421222.1998.11518184,,,,7--28,,
000332,article,Journal of Management Information Systems,Information Systems for Optimal Transaction Implementation,1999,16,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1999.11518245,,"Rickard, John T. and Torre, Nicolo G.",10.1080/07421222.1999.11518245,,,,47--62,,
000333,article,Journal of Management Information Systems,An Introduction to the ASCEND Modeling System: Its Language and Interactive Environment,1992,9,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1992.11517969,,"Piela, Peter and McKelvey, Roy and Westerberg, Arthur",10.1080/07421222.1992.11517969,,,,91--121,,
000334,article,Journal of Management Information Systems,GANNET: A Machine Learning Approach to Document Retrieval,1994,11,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1994.11518048,,"Chen, Hsinchun and Kim, Jinwoo",10.1080/07421222.1994.11518048,,,,7--41,,
000335,article,Journal of Management Information Systems,Special Issue: Management Support Systems,1990,7,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1990.11517893,,"Nunamaker, Jay F.",10.1080/07421222.1990.11517893,,,,3--5,,
000336,article,Journal of Management Information Systems,"Index to Journal of Management Information Systems Volume 25, 2008-9",2009,25,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2009.11046011,,,10.1080/07421222.2009.11046011,,,,299--303,,
000337,article,Journal of Management Information Systems,Editorial Introduction,2005,22,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.2005.11045854,,"Zwass, Vladimir",10.1080/07421222.2005.11045854,,,,5--6,,
000338,article,Journal of Management Information Systems,"Special Issue: Collaboration Technology, Modeling, and End-User Computing for the 1990s",1992,9,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1992.11517964,,"Nunamaker, Jay F. and Sprague, Ralph H.",10.1080/07421222.1992.11517964,,,,3--5,,
000339,article,Journal of Management Information Systems,Using a Knowledge-Based Decision Support System in Strategic Planning Decisions: An Empirical Study,1986,2,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1986.11517747,,"Goul, Michael and Shane, Barry and Tonge, Fred M.",10.1080/07421222.1986.11517747,,,,70--84,,
000340,article,Journal of Management Information Systems,Understanding the Dynamics of Service-Oriented Architecture Implementation,2015,32,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2015.1063284,,"Li, Xitong and Madnick, Stuart E.",10.1080/07421222.2015.1063284,,,,104--133,,
000341,article,Journal of Management Information Systems,Examining Firms’ Green Information Technology Practices: A Hierarchical View of Key Drivers and Their Effects,2016,33,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2016.1267532,,"Hu, Paul Jen-Hwa and Hu, Han-fen and Wei, Chih-Ping and Hsu, Pei-Fang",10.1080/07421222.2016.1267532,,,,1149--1179,,
000342,article,Journal of Management Information Systems,The Influence of Virtuality on Social Networks Within and Across Work Groups: A Multilevel Approach,2011,28,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280111,,"Suh, Ayoung and Shin, Kyung-shik and Ahuja, Manju and Kim, Min Soo",10.2753/MIS0742-1222280111,,,,351--386,,
000343,article,Journal of Management Information Systems,Effect of Release Timing of App Innovations based on Mobile Platform Innovations,2020,37,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1831763,,"Soh, Franck and Grover, Varun",10.1080/07421222.2020.1831763,,,,957--987,,
000344,article,Journal of Management Information Systems,The Impact of Mental Representations on ICT-Related Overload in the Use of Mobile Phones,2017,34,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2017.1373010,,"Saunders, Carol and Wiener, Martin and Klett, Sabrina and Sprenger, Sebastian",10.1080/07421222.2017.1373010,,,,803--825,,
000345,article,Journal of Management Information Systems,Emotions: The Unexplored Fuel of Fake News on Social Media,2021,38,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2021.1990610,,"Horner, Christy Galletta and Galletta, Dennis and Crawford, Jennifer and Shirsat, Abhijeet",10.1080/07421222.2021.1990610,,,,1039--1066,,
000346,article,Journal of Management Information Systems,A Taxonomy of Evaluation Methods for Information Systems Artifacts,2015,32,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2015.1099390,,"Prat, Nicolas and Comyn-Wattiau, Isabelle and Akoka, Jacky",10.1080/07421222.2015.1099390,,,,229--267,,
000347,article,Journal of Management Information Systems,Uncovering the Truth about Fake News: A Research Model Grounded in Multi-Disciplinary Literature,2021,38,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2021.1990608,,"George, Jordana and Gerhart, Natalie and Torres, Russell",10.1080/07421222.2021.1990608,,,,1067--1094,,
000348,article,Journal of Management Information Systems,Embodied Conversational Agent-Based Kiosk for Automated Interviewing,2011,28,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280102,,"Nunamaker, Jay F. and Derrick, Douglas C. and Elkins, Aaron C. and Burgoon, Judee K. and Patton, Mark W.",10.2753/MIS0742-1222280102,,,,17--48,,
000349,article,Journal of Management Information Systems,Information Exchange and Use in GSS and Verbal Group Decision Making: Effects of Minority Influence,1997,14,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1997.11518175,,"Dennis, Alan R. and Hilmer, Kelly M. and Taylor, Nolan J.",10.1080/07421222.1997.11518175,,,,61--88,,
000350,article,Journal of Management Information Systems,Decision Problems in Blockchain Governance: Old Wine in New Bottles or Walking in Someone Else’s Shoes?,2020,37,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1759974,,"Ziolkowski, Rafael and Miscione, Gianluca and Schwabe, Gerhard",10.1080/07421222.2020.1759974,,,,316--348,,
000351,article,Journal of Management Information Systems,The Use Of Blockchain As A Resource For Combating Corruption In Global Shipping: An Interpretive Case Study,2021,38,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2021.1912919,,"Sarker, Suprateek and Henningsson, Stefan and Jensen, Thomas and Hedman, Jonas",10.1080/07421222.2021.1912919,,,,338--373,,
