ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,year,doi,note
P_0000000301,0000000301,pdf,3,22,"Unreasonable expectations -NHS IT, Greek choruses and the games institutions play around mega-programmes",Journal of Information Technology,"Sauer', Chris and Willcocks, Leslie and Sauer, C.",lfoppiano/grobid:0.8.1,data/pdfs/22_3/SauerWillcocks2007.pdf,article,,10.1057/PALGRAVE.JIT.2000108,
P_0000000302,0000000302,pdf,1,27,From recreational applications to workplace technologies: an empirical study of cross-context IS continuance in the case of virtual worlds,Journal of Information Technology,"Nevo, Saggi and Nevo, Dorit and Kim, Henry",lfoppiano/grobid:0.8.1,data/pdfs/27_1/NevoNevoKim2012.pdf,article,2011,10.1057/JIT.2011.18,
P_0000000303,0000000303,pdf,4,16,Relationship building and the use of ICT in boundary-crossing virtual teams: a facilitator's perspective,Journal of Information Technology,"Paul, David J and Yoong, Pak",lfoppiano/grobid:0.8.1,data/pdfs/16_4/PauleenYoong2001.pdf,article,,10.1080/02683960110100391,
P_0000000304,0000000304,pdf,2,11,Diversity in the emergence of electronic commerce,Journal of Information Technology,"O B I N W I L L I A M, R.",lfoppiano/grobid:0.8.1,data/pdfs/11_2/GrahamSpinardiWilliams1996.pdf,article,,,
P_0000000305,0000000305,pdf,1,10,Analyst and programmer stereotypes: a self-fulfilling prophecy?,Journal of Information Technology,"Brooke, Carole",lfoppiano/grobid:0.8.1,data/pdfs/10_1/Brooke1995.pdf,article,,,
P_0000000306,0000000306,pdf,2,15,"Interpreting integration with respect to information systems in organizations -image, theory and reality",Journal of Information Technology,"Te, Resa and Waring and Wa Inwrigh, David",lfoppiano/grobid:0.8.1,data/pdfs/15_2/WaringWainwright2000.pdf,article,,,
P_0000000307,0000000307,pdf,1,4,Primitives for an Information Economy*,Journal of Information Technology,"Lindsay, John and Polytechnic, Kingston",lfoppiano/grobid:0.8.1,data/pdfs/4_1/Lindsay1989.pdf,article,1989,,
P_0000000308,0000000308,pdf,4,27,Studying cyborgs: re-examining internet studies as human subjects research,Journal of Information Technology,"Zimmer, Michael",lfoppiano/grobid:0.8.1,data/pdfs/27_4/Zimmer2012.pdf,article,,10.1057/JIT.2012.25,
P_0000000309,0000000309,pdf,2,5,Book Reviews Innovation in Technology and Organization,Journal of Information Technology,"Clark, Peter and Routledgc, Neil Staunton and London",lfoppiano/grobid:0.8.1,data/pdfs/5_2/ClarkRoutledgcLondon1990.pdf,article,,,Contents
P_0000000310,0000000310,pdf,1,5,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/5_1/LeemingWillcocks1990.pdf,article,,,Contents
P_0000000311,0000000311,pdf,3,24,untitled,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/24_3/SauerWillcocks2009.pdf,article,,10.1057/JIT.2009.5,
P_0000000312,0000000312,pdf,3,7,Information Economics: a practical approach to valuing information systems,Journal of Information Technology,"Wiseman, Devra",lfoppiano/grobid:0.8.1,data/pdfs/7_3/Wiseman1992.pdf,article,,,
P_0000000313,0000000313,pdf,3,2,Information and its Relation to Formalisms for the Complexities of the Real World,Journal of Information Technology,"Shawe-Taylor, John",lfoppiano/grobid:0.8.1,data/pdfs/2_3/ShaweTaylor1987.pdf,article,,,
P_0000000314,0000000314,pdf,4,25,"Declining IS enrollments: a broader view of causes and strategies -a response to 'Houston, we've had a problem y offshoring, IS employment and the IS discipline: perception is not reality'",Journal of Information Technology,"Sabherwal, Rajiv",lfoppiano/grobid:0.8.1,data/pdfs/25_4/Sabherwal2010.pdf,article,,10.1057/JIT.2010.33,
P_0000000315,0000000315,pdf,4,32,The emergence of openness in opensource projects: the case of openEHR,Journal of Information Technology,"Curto-Millet, Daniel and Shaikh, Maha and Warwick",lfoppiano/grobid:0.8.1,data/pdfs/32_4/CurtoMilletShaikh2017.pdf,article,,10.1057/S41265-017-0042-X,
P_0000000316,0000000316,pdf,2,10,Linking information technology to global business strategy to gain competitive advantage: an integrative model,Journal of Information Technology,"Ramarapu, Narender K and Lado, Augustine A and Ram- Arapu, Narender K",lfoppiano/grobid:0.8.1,data/pdfs/10_2/RamarapuLado1995.pdf,article,,,
P_0000000317,0000000317,pdf,2,25,Gift-giving as a conceptual framework: framing social behavior in online networks,Journal of Information Technology,"¨rgen Ska, Jo and Ska, J.",lfoppiano/grobid:0.8.1,data/pdfs/25_2/Skageby2010.pdf,article,2010,10.1057/JIT.2010.5,
P_0000000318,0000000318,pdf,1,14,Linking strategic information systems concepts to practice: systems integration at the portfolio level,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/14_1/Hamilton1999.pdf,article,,,
P_0000000319,0000000319,pdf,1,25,IS project alignment -a process perspective,Journal of Information Technology,"Jenkin, Tracy A and Chan, Yolande E",lfoppiano/grobid:0.8.1,data/pdfs/25_1/JenkinChan2010.pdf,article,2009,10.1057/JIT.2009.10,
P_0000000320,0000000320,pdf,1,1,Knowledge for the New Generation Computers*,Journal of Information Technology,"Addis, T. R",lfoppiano/grobid:0.8.1,data/pdfs/1_1/Addis1986.pdf,article,,,
P_0000000321,0000000321,pdf,1,5,"Developing a business-led IT strategy Computer Weekly Management programme in association with Business Intelligence, November 28, 1989, London",Journal of Information Technology,"Report, A. and Harris, Martin",lfoppiano/grobid:0.8.1,data/pdfs/5_1/ReportHarris1990.pdf,article,,,
P_0000000322,0000000322,pdf,1,29,The role of Investment Management Systems in regulatory compliance: a Post-Financial Crisis study of displacement mechanisms,Journal of Information Technology,"Gozman, Daniel and Currie, Wendy",lfoppiano/grobid:0.8.1,data/pdfs/29_1/GozmanCurrie2014.pdf,article,2013,10.1057/JIT.2013.16,
P_0000000323,0000000323,pdf,2,21,Information technology and the modalisation of organisational behaviour: a theoretical framework,Journal of Information Technology,"Corea, Stephen",lfoppiano/grobid:0.8.1,data/pdfs/21_2/Corea2006.pdf,article,2006,10.1057/PALGRAVE.JIT.2000060,
P_0000000324,0000000324,pdf,4,21,Using coevolutionary and complexity theories to improve IS alignment: a multi-level approach,Journal of Information Technology,"Benbya and Mckelvey, Bill and Benbya, H. and Gscm",lfoppiano/grobid:0.8.1,data/pdfs/21_4/BenbyaMcKelvey2006.pdf,article,,10.1057/PALGRAVE.JIT.2000080,
P_0000000325,0000000325,pdf,3,4,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/4_3/LeemingWillcocks1989a.pdf,article,,,
P_0000000326,0000000326,pdf,3,3,"""Where Do I Speak Into It?"" A Discussion of the Methods and Motivations of Natural Language Processing",Journal of Information Technology,"Johnson, Matthew G",lfoppiano/grobid:0.8.1,data/pdfs/3_3/Johnson1988.pdf,article,,,
P_0000000327,0000000327,pdf,4,25,The use of history in IS research: an opportunity missed?,Journal of Information Technology,"Land, Frank",lfoppiano/grobid:0.8.1,data/pdfs/25_4/Land2010.pdf,article,2010,10.1057/JIT.2010.22,
P_0000000328,0000000328,pdf,3,23,Unpacking user relations in an emerging ubiquitous computing environment: introducing the bystander,Journal of Information Technology,"Ferneley, Elaine and Light, Ben",lfoppiano/grobid:0.8.1,data/pdfs/23_3/FerneleyLight2008.pdf,article,2008,10.1057/PALGRAVE.JIT.2000123,
P_0000000329,0000000329,pdf,4,9,Mini-Theme Issue: Business Process Reengineering,Journal of Information Technology,"Sutherland, Frances",lfoppiano/grobid:0.8.1,data/pdfs/9_4/SutherlandFrances1994.pdf,article,1994,,Book review
P_0000000330,0000000330,pdf,4,5,Book Reviews Maintaining Information Systems in Organizations,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/5_4/LesterStephanie1990.pdf,article,,,Book review
P_0000000331,0000000331,pdf,2,25,The structure of political discussion networks: a model for the analysis of online deliberation,Journal of Information Technology,"Gonzalez-Bailon, Sandra and Kaltenbrunner, Andreas and Banchs, Rafael E",lfoppiano/grobid:0.8.1,data/pdfs/25_2/GonzalezBailonKaltenbrunnerBanchs2010.pdf,article,2010,10.1057/JIT.2010.2,
P_0000000332,0000000332,pdf,4,8,Teleworking: an information technology tool for integrated broadband communication development in rural areas of Europe,Journal of Information Technology,"Tsiligirides, T.",lfoppiano/grobid:0.8.1,data/pdfs/8_4/Tsiligirides1993.pdf,article,,,
P_0000000333,0000000333,pdf,4,21,An agent-based model of the impact of computer-mediated communication on organizational culture and performance: an example of the application of complex systems analysis tools to the study of CIS,Journal of Information Technology,"Canessa, Enrique and Riolo, Rick L",lfoppiano/grobid:0.8.1,data/pdfs/21_4/CanessaRiolo2006.pdf,article,,10.1057/PALGRAVE.JIT.2000078,
P_0000000334,0000000334,pdf,3,36,The contract-type choice for short-term software development outsourcing: The role of behaviour-based formal control,Journal of Information Technology,"Gaebert, Cornelia and Kautz, Karlheinz",lfoppiano/grobid:0.8.1,data/pdfs/36_3/GaebertKautz2021.pdf,article,,10.1177/0268396220967669,
P_0000000335,0000000335,pdf,2,29,Business value through controlled IT: toward an integrated model of IT governance success and its impact,Journal of Information Technology,"Buchwald, Arne and Urbach, Nils and Ahlemann, Frederik",lfoppiano/grobid:0.8.1,data/pdfs/29_2/BuchwaldUrbachAhlemann2014.pdf,article,2014,10.1057/JIT.2014.3,
P_0000000336,0000000336,pdf,1,28,Outsiders: an exploratory history of IS in corporations,Journal of Information Technology,"Gannon, Brian",lfoppiano/grobid:0.8.1,data/pdfs/28_1/Gannon2013.pdf,article,2013,10.1057/JIT.2013.2,
P_0000000337,0000000337,pdf,1,12,Resolving con¯ict of interests in the process of an information system implementation for advanced telecommunication services,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/12_1/AhnSkudlark1997.pdf,article,,,
P_0000000338,0000000338,pdf,3,20,Maintaining alignment over the long-term: lessons from the evolution of an electronic point of sale system,Journal of Information Technology,"Boddy, David and Paton, Robert",lfoppiano/grobid:0.8.1,data/pdfs/20_3/BoddyPaton2005.pdf,article,2005,10.1057/PALGRAVE.JIT.2000043,
P_0000000339,0000000339,pdf,2,18,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/18_2/Drummond2003.pdf,article,,10.1080/0268396032000101153,
P_0000000340,0000000340,pdf,3,31,Commentary on Davison and Martinsons' 'Context is King! Considering particularism in research design and reporting',Journal of Information Technology,"Ferna ´ndez, Walter D",lfoppiano/grobid:0.8.1,data/pdfs/31_3/Fernandez2016.pdf,article,,10.1057/S41265-016-0004-8,Correction
P_0000000341,0000000341,pdf,1,4,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/4_1/Holloway1989a.pdf,article,,,
P_0000000342,0000000342,pdf,1,19,Technochange management: using IT to drive organizational change,Journal of Information Technology,"Markus, M. Lynne",lfoppiano/grobid:0.8.1,data/pdfs/19_1/Markus2004.pdf,article,,10.1057/PALGRAVE.JIT.2000002,
P_0000000343,0000000343,pdf,1,22,The rise of the phoenix: methodological innovation as a discourse of renewal,Journal of Information Technology,"Wastell, David G and Mcmaster, Tom and Kawalek, Peter",lfoppiano/grobid:0.8.1,data/pdfs/22_1/WastellMcMasterKawalek2007.pdf,article,2006,10.1057/PALGRAVE.JIT.2000086,
P_0000000344,0000000344,pdf,2,14,Understanding participation in entrepreneurial organizations: some hermeneutic readings,Journal of Information Technology,"Dgar, E. and Whitley, A.",lfoppiano/grobid:0.8.1,data/pdfs/14_2/Whitley1999.pdf,article,,,
P_0000000345,0000000345,pdf,3,13,"Computers and the NHS: an analysis of their contribution to the past, present and future delivery of the National Health Service",Journal of Information Technology,"An, A. L and Lies, Gil",lfoppiano/grobid:0.8.1,data/pdfs/13_3/Gillies1998.pdf,article,,,
P_0000000346,0000000346,pdf,2,23,Factors affecting the buy vs build decision in large Australian organisations,Journal of Information Technology,"Hung, Patrick and Low, Graham Cedric",lfoppiano/grobid:0.8.1,data/pdfs/23_2/HungLow2008.pdf,article,2007,10.1057/PALGRAVE.JIT.2000098,
P_0000000347,0000000347,pdf,4,34,The negotiated order and electronic patient records: A sociomaterial perspective,Journal of Information Technology,"Introna, Lucas D and Hayes, Niall and Al-Hejin, Zaina",lfoppiano/grobid:0.8.1,data/pdfs/34_4/IntronaHayesAlHejin2019.pdf,article,,10.1177/0268396219870548,
P_0000000348,0000000348,pdf,2,6,The Market and Beyond: Cooperation and Competition in Information Technology in the Japanese System,Journal of Information Technology,"Fransman, Martin",lfoppiano/grobid:0.8.1,data/pdfs/6_2/Harris1991.pdf,article,,,Book review
P_0000000349,0000000349,pdf,2,17,Exploring the gender question in critical information systems,Journal of Information Technology,"Ison, A. L",lfoppiano/grobid:0.8.1,data/pdfs/17_2/Adam2002.pdf,article,,10.1080/02683960210145959,
P_0000000350,0000000350,pdf,4,2,STATE-OF-THE-ART REPORT Information Technology and Company Policy: Electronic Publishing,Journal of Information Technology,"Holloway, Henry",lfoppiano/grobid:0.8.1,data/pdfs/2_4/Holloway1987a.pdf,article,,,
P_0000000351,0000000351,pdf,2,2,Is Computing an Experimental Science?,Journal of Information Technology,"Milner, Robin",lfoppiano/grobid:0.8.1,data/pdfs/2_2/Milner1987.pdf,article,,,
P_0000000352,0000000352,pdf,2,20,The adoption and use of collaboration information technologies: international comparisons,Journal of Information Technology,"Bajwa, Deepinder S and Lewis, L. Floyd and Pervan, Graham and Lai, Vincent S",lfoppiano/grobid:0.8.1,data/pdfs/20_2/BajwaLewisPervanEtAl2005.pdf,article,2005,10.1057/PALGRAVE.JIT.2000037,
P_0000000353,0000000353,pdf,4,18,Effects of media formats on emotions and impulse buying intent,Journal of Information Technology,"Adelaar, Thomas and Chang, Susan and Lancendorfer, Karen M and Lee, Byoungkwan and Morimoto, Mariko",lfoppiano/grobid:0.8.1,data/pdfs/18_4/AdelaarChangLancendorferEtAl2003.pdf,article,,10.1080/0268396032000150799,
P_0000000354,0000000354,pdf,2,15,Executives' use of information technology: comparison of electronic mail and an accounting information system,Journal of Information Technology,"Arg Inson, David M and Alcolm, M. and Rie, Lau and Cau Lay, M.",lfoppiano/grobid:0.8.1,data/pdfs/15_2/MarginsonKingMcAulay2000.pdf,article,,,
P_0000000355,0000000355,pdf,2,2,Formal Methods: A Commentary,Journal of Information Technology,"Maibaum, Tom and Sadler, Martin",lfoppiano/grobid:0.8.1,data/pdfs/2_2/MaibaumSadler1987.pdf,article,,,
P_0000000356,0000000356,pdf,1,5,Fifth international COCOMO users' group meeting,Journal of Information Technology,"Report, A. and Verner, Byjune M",lfoppiano/grobid:0.8.1,data/pdfs/5_1/Verner1990.pdf,article,,,
P_0000000357,0000000357,pdf,4,17,Editorial: Critical research in information systems: issue 2,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/17_4/Brooke2002c.pdf,article,,10.1080/0268396022000017798,
P_0000000358,0000000358,pdf,2,5,Organizational principles of systems decentralization,Journal of Information Technology,"Bacon, C. James",lfoppiano/grobid:0.8.1,data/pdfs/5_2/Bacon1990.pdf,article,,,
P_0000000359,0000000359,pdf,2,10,A methodology for the evaluation of IT for strategic implementation,Journal of Information Technology,"Elliot, Steve and Melhuish, Peter",lfoppiano/grobid:0.8.1,data/pdfs/10_2/ElliotMelhuish1995.pdf,article,,,
P_0000000360,0000000360,pdf,1,31,Determinant factors of cloud-sourcing decisions: reflecting on the IT outsourcing literature in the era of cloud computing,Journal of Information Technology,"Schneider, Stephan and Sunyaev, Ali",lfoppiano/grobid:0.8.1,data/pdfs/31_1/SchneiderSunyaev2016.pdf,article,,10.1057/JIT.2014.25,
P_0000000361,0000000361,pdf,3,8,Financial analysis and expert systems,Journal of Information Technology,"Birts, A. and Mcaulay, L. and King, M.",lfoppiano/grobid:0.8.1,data/pdfs/8_3/BirtsMcAulayKing1993.pdf,article,,,
P_0000000362,0000000362,pdf,3,1,PROCEEDINGS OF THE MEETING: OFFICE AUTOMATION DTI Office Automation Pilots,Journal of Information Technology,"Bates, Jim and Heath, Laura and Mclintock, Thomson",lfoppiano/grobid:0.8.1,data/pdfs/1_3/BatesHeath1986.pdf,article,,,
P_0000000363,0000000363,pdf,1,20,Attitudes towards telecommuting: the Turkish case,Journal of Information Technology,"Faruk Iscan, Omer and Naktiyok, Atilhan",lfoppiano/grobid:0.8.1,data/pdfs/20_1/IscanNaktiyok2005.pdf,article,2004,10.1057/PALGRAVE.JIT.2000023,
P_0000000364,0000000364,pdf,4,11,"Impossible Minds: My Neurons, My Consciousness",Journal of Information Technology,"Tully, Colin",lfoppiano/grobid:0.8.1,data/pdfs/11_4/Tully1996.pdf,article,,,Book review
P_0000000365,0000000365,pdf,3,21,Transaction costs and information systems: does IT add up?,Journal of Information Technology,"Cordella, Antonio",lfoppiano/grobid:0.8.1,data/pdfs/21_3/Cordella2006.pdf,article,2006,10.1057/PALGRAVE.JIT.2000066,
P_0000000366,0000000366,pdf,2,28,"The ongoing quest for the IT artifact: Looking back, moving forward",Journal of Information Technology,"Akhlaghpour, Saeed and Wu, Jing and Lapointe, Liette and Pinsonneault, Alain",lfoppiano/grobid:0.8.1,data/pdfs/28_2/AkhlaghpourWuLapointeEtAl2013.pdf,article,2013,10.1057/JIT.2013.10,
