cluster_id,id,title,author,doi
57,C_000868,Early Bird Versus Late Owl: An Empirical Investigation of Individual Shopping Time Habit and its Effects,"Zhang, Ziqiong and Zhang, Zili and Chen, Pei-yu",10.25300/MISQ/2021/14312
57,D_001408,Early Bird Versus Late Owl: An Empirical Investigation of Individual Shopping Time Habits and its Effects,"Zhang, Ziqiong and Zhang, Zili and Chen, Pei-yu",
57,P_0000000304,EARLY BIRD VERSUS LATE OWL: AN EMPIRICAL INVESTIGATION OF INDIVIDUAL SHOPPING TIME HABIT AND ITS EFFECTS 1,"Zhang, Ziqiong and Zhang, Zili and Chen, Pei-Yu",10.25300/MISQ/2021/14312
58,C_002135,Editor’s Comments,"Burton-Jones, Andrew",10.25300/MISQ/2023/473E1
58,P_001824,EDITOR'S COMMENTS,"Burton-Jones, Andrew",
59,C_000315,Assessing Representation Theory with A Framework for Pursuing Success and Failure1,"Burton-Jones, Andrew and Recker, Jan and Indulska, Marta and Green, Peter and Weber, Ron",10.25300/MISQ/2017/41.4.13
59,D_001137,Assessing Representation Theory with a Framework for Pursuing Success and Failure,"Burton-Jones, Andrew and Recker, Jan and Indulska, Marta and Green, Peter F. and Weber, Ron",
59,P_0000001259,ASSESSING REPRESENTATION THEORY WITH A FRAMEWORK FOR PURSUING SUCCESS AND FAILURE 1,"Burton-Jones, Andrew and Recker, Jan and Indulska, Marta and Green, Peter and Weber, Ron",
60,C_000769,Differential Influence of Blogs Across Different Stages of Decision Making: The Case of Venture Capitalists1,"Aggarwal, Rohit and Singh, Harpreet",10.25300/MISQ/2013/37.4.05
60,D_000928,Differential Influence of Blogs Across Different Stages of Decision Making - The Case of Venture Capitalists,"Aggarwal, Rohit and Singh, Harpreet",
60,P_0000001174,DIFFERENTIAL INFLUENCE OF BLOGS ACROSS DIFFERENT STAGES OF DECISION MAKING: THE CASE OF VENTURE CAPITALISTS 1,"Aggarwal, Rohit and Singh, Harpreet",
61,C_001153,Modeling Fixed Odds Betting For Future Event Prediction1,"Chen, Weiyun and Li, Xin and Zeng, Daniel",10.25300/MISQ/2017/41.2.14
61,D_001141,Modeling Fixed Odds Betting for Future Event Prediction,"Chen, Weiyun and Li, Xin and Zeng, Daniel",
61,P_0000001536,MODELING FIXED ODDS BETTING FOR FUTURE EVENT PREDICTION 1,"Chen, Weiyun and Li, Xin and Zeng, Daniel",
62,C_001460,A Research Note on Representing Part–Whole Relations in Conceptual Modeling1,"Allen, Gove N. and March, Salvatore T.",10.2307/41703488
62,D_000870,A Research Note on Representing Part-Whole Relations in Conceptual Modeling,"Allen, Gove N. and March, Salvatore T.",
62,P_0000000571,A RESEARCH NOTE ON REPRESENTING PART-WHOLE RELATIONS IN CONCEPTUAL MODELING 1,"Allen, Gove N and March, Salvatore T",
63,C_001594,Impact of User Satisfaction with Mandated CRM Use on Employee Service Quality1,"Po-An Hsieh, J. J. and Rai, Arun and Petter, Stacie and Zhang, Ting",10.2307/41703498
63,D_000893,Impact of User Satisfaction with Mandated CRM Use on Employee Service Quality,"Hsieh, J. J. Po-An and Rai, Arun and Petter, Stacie and Zhang, Ting",
63,P_0000001077,IMPACT OF USER SATISFACTION WITH MANDATED CRM USE ON EMPLOYEE SERVICE QUALITY 11,"Po, J. J and Hsieh, An and Rai, Arun and Petter, Stacie and Zhang, Ting",
64,C_001641,Service Innovation: A Service-Dominant Logic Perspective1,"Lusch, Robert F. and Nambisan, Satish",10.25300/MISQ/2015/39.1.07
64,D_001057,Service Innovation - A Service-Dominant Logic Perspective,"Lusch, Robert F. and Nambisan, Satish",
64,P_0000000748,SPECIAL ISSUE: SERVICE INNOVATION IN THE DIGITAL AGE SERVICE INNOVATION: A SERVICE-DOMINANT LOGIC PERSPECTIVE 1,"Lusch, Robert F and Lubar, Sheldon B",
65,C_001911,Neural Correlates of Multidimensional Visualizations: An fMRI Comparison of Bubble and Three-Dimensional Surface Graphs Using Evolutionary Theory1,"Walden, Eric and Cogo, Gabriel S. and Lucus, David J. and Moradiabadi, Elshan and Safi, Roozmehr",10.25300/MISQ/2018/14419
65,D_001238,Neural Correlates of Multidimensional Visualizations - An fMRI Comparison of Bubble and Three-Dimensional Surface Graphs Using Evolutionary Theory,"Walden, Eric A. and Cogo, Gabriel S. and Lucus, David J. and Moradiabadi, Elshan and Safi, Roozmehr",
65,P_0000000277,NEURAL CORRELATES OF MULTIDIMENSIONAL VISUALIZATIONS: AN FMRI COMPARISON OF BUBBLE AND THREE-DIMENSIONAL SURFACE GRAPHS USING EVOLUTIONARY THEORY 1,"Walden, Eric and Cogo, Gabriel S and Lucus, David J and Moradiabadi, Elshan and Safi, Roozmehr",10.25300/MISQ/2018/14419
66,C_000421,Estimating Returns to Training in the Knowledge Economy: A Firm-Level Analysis of Small and Medium Enterprises1,"Mehra, Amit and Langer, Nishtha and Bapna, Ravi and Gopal, Ram",10.25300/MISQ/2014/38.3.06
66,D_001021,Estimating Returns to Training in the Knowledge Economy - A Firm-Level Analysis of Small and Medium Enterprises,"Mehra, Amit and Langer, Nishtha and Bapna, Ravi and Gopal, Ram D.",
66,P_0000000266,ESTIMATING RETURNS TO TRAINING IN THE KNOWLEDGE ECONOMY: A FIRM-LEVEL ANALYSIS OF SMALL AND MEDIUM ENTERPRISES 1,"Mehra, Amit and Langer, Nishtha and Bapna, Ravi and Gopal, Ram",
67,C_001367,A Set of Principles for Conducting and Evaluating Interpretive Field Studies in Information Systems1,"Klein, Heinz K. and Myers, Michael D.",10.2307/249410
67,D_000484,A Set of Principles for Conducting and Evaluating Interpretive Field Studies in Information Systems,"Klein, Heinz K. and Myers, Michael D.",
67,P_0000000585,A SET OF PRINCIPLES FOR CONDUCTING AND EVALUATING INTERPRETIVE FIELD STUDIES IN INFORMATION SYSTEMS 1,"Mis - Rterly, C. and Klein, Heinz K and Myers, Michael D",
68,C_001549,"The Effect of Codes of Ethics and Personal Denial of Responsibility on Computer Abuse Judgments and Intentions1,2","Harrington, Susan J.",10.2307/249656
68,D_000406,The Effect of Codes of Ethics and Personal Denial of Responsibility on Computer Abuse Judgments and Intentions,"Harrington, Susan J.",
68,P_0000000773,"The Effect of Codes of Ethics and Personal Denial of Responsibility on Computer Abuse Judgments and Intentions1,=","Harrington, Susan J",
69,C_001196,The Impact of Customer Valuation Uncertainty on Software Licensing,"Xin, Mingdi",10.25300/MISQ/2020/14728
69,D_001358,The Impact of Customer Valuation Uncertainty on Software Licensing,"Xin, Mingdi",
69,P_0000001614,THE IMPACT OF CUSTOMER VALUATION UNCERTAINTY ON SOFTWARE LICENSING 1,"Xin, Mingdi",10.25300/MISQ/2020/14728
70,C_000333,The Data Dictionary: An Evaluation from the EDP Audit Perspective,"Vanecek, Michael T. and Solomon, Ira and Mannino, Michael V.",10.2307/249074
70,D_000085,The Data Dictionary - An Evaluation from the EDP Audit Perspective,"Vanecek, Michael T. and Solomon, Ira and Mannino, Michael V.",
70,P_0000000877,The Data Dictionary: An Evaluation from the EDP Audit Perspective,"Vanecek, Michael T and Solomon, Ira and Mannino, Michael V",
71,C_000341,Incorporating Formative Measures into Covariance-Based Structural Equation Models1,"Diamantopoulos, Adamantios",10.2307/23044046
71,D_000833,Incorporating Formative Measures into Covariance-Based Structural Equation Models,"Diamantopoulos, Adamantios",
71,P_0000000655,INCORPORATING FORMATIVE MEASURES INTO COVARIANCE-BASED STRUCTURAL EQUATION MODELS 1,"Diamantopoulos, Adamantios",
72,C_001189,AMANDA: A Computerized Document Management System,"Schwartz, Ronald and Fortune, Joan and Horwich, Julian",10.2307/249319
72,D_000018,SIM Competition Papers - AMANDA - A Computerized Document Management System,"Schwartz, Ronald and Fortune, Joan and Horwich, Julian",
72,P_0000001402,AMANDA: A Computerized Document Management System,"Schwartz, Ronald and Fortune, Joan and Horwich, Julian",
73,C_000062,Everything Flows: Studying Continuous Socio-Technological Transformation in a Fluid and Dynamic Digital World,"Baygi, Reza Mousavi and Introna, Lucas D. and Hultin, Lotta",10.25300/MISQ/2021/15887
73,D_001370,Everything Flows: Studying Continuous Socio-Technological Transformation in a Fluid and Dynamic Digital World,"Baygi, Reza Mousavi and Introna, Lucas D. and Hultin, Lotta",
73,P_0000000637,EVERYTHING FLOWS: STUDYING CONTINUOUS SOCIO-TECHNOLOGICAL TRANSFORMATION IN A FLUID AND DYNAMIC DIGITAL WORLD 1,"Baygi, Reza Mousavi and Introna, Lucas D and Hultin, Lotta and Burton-Jones, Andrew and Butler, Brian and Scott, Susan and Xin, Sean and Sandberg, Xu Jörgen",10.25300/MISQ/2021/15887
74,C_000682,Examining the Impact of Keyword Ambiguity on Search Advertising Performance: A Topic Model Approach1,"Gong, Jing and Abhishek, Vibhanshu and Li, Beibei",10.25300/MISQ/2018/14042
74,D_001205,Examining the Impact of Keyword Ambiguity on Search Advertising Performance - A Topic Model Approach,"Gong, Jing and Abhishek, Vibhanshu and Li, Beibei",
74,P_0000000712,EXAMINING THE IMPACT OF KEYWORD AMBIGUITY ON SEARCH ADVERTISING PERFORMANCE: A TOPIC MODEL APPROACH 1,"Gong, Jing and Abhishek, Vibhanshu and Li, Beibei",10.25300/MISQ/2018/14042
75,C_001273,A Knowledge-Based Model of Radical Innovation in Small Software Firms1,"Carlo, Jessica Luo and Lyytinen, Kalle and Rose, Gregory M.",10.2307/41703484
75,D_000872,A Knowledge-Based Model of Radical Innovation in Small Software Firms,"Carlo, Jessica Luo and Lyytinen, Kalle and Rose, Gregory M.",
75,P_0000000238,A KNOWLEDGE-BASED MODEL OF RADICAL INNOVATION IN SMALL SOFTWARE FIRMS 1,"Luo, Jessica and Lyytinen, Kalle and Rose, Gregory M",
76,C_000206,What Does the Brain Tell Us About Trust and Distrust? Evidence from a Functional Neuroimaging Study,"Dimoka, Angelika",10.2307/20721433
76,D_000788,What Does the Brain Tell Us About Trust and Distrust? Evidence from a Functional Neuroimaging Study,"Dimoka, Angelika",
76,P_0000000970,WHAT DOES THE BRAIN TELL US ABOUT TRUST AND DISTRUST? EVIDENCE FROM A FUNCTIONAL NEUROIMAGING STUDY,"Dimoka, Angelika",
77,C_000464,Are Social Media Emancipatory or Hegemonic? Societal Effects of Mass Media Digitization in the Case of the SOPA Discourse1,"Miranda, Shaila M. and Young, Amber and Yetgin, Emre",10.25300/MISQ/2016/40.2.02
77,D_001107,Are Social Media Emancipatory or Hegemonic? Societal Effects of Mass Media Digitization in the Case of the SOPA Discourse,"Miranda, Shaila M. and Young, Amber Grace and Yetgin, Emre",
77,P_0000000651,SPECIAL ISSUE: ICT AND SOCIETAL CHALLENGES ARE SOCIAL MEDIA EMANCIPATORY OR HEGEMONIC? SOCIETAL EFFECTS OF MASS MEDIA DIGITIZATION IN THE CASE OF THE SOPA DISCOURSE 1,"Miranda, Shaila M and Young, Amber and Yetgin, Emre and Majchrzak, Ann and Markus, M. Lynne and Wareham, Jonathan",
78,C_000918,Computer Support for Meetings of Groups Working on Unstructured Problems: A Field Experiment1,"Jarvenpaa, Sirkka L. and Rao, V. Srinivasan and Huber, George P.",10.2307/249137
78,D_000204,Computer Support for Meetings of Groups Working on Unstructured Problems - A Field Experiment,"Jarvenpaa, Sirkka L. and Rao, V. Srinivasan and Huber, George P.",
78,P_0000001457,Computer Support for Meetings of Groups Working on Unstructured Problems: A Field Experiment 1,"Jarvenpaa, Sirkka L and Rao, V. Srinivasan and Huber, George P",
79,C_001958,Exclusion for Public Safety or Inclusion for Gig Employment: Managing the Tension with a Trilogy of Guardians,"Rai, Arun and Chen, Yanzhen and Lin, Yatang",10.25300/MISQ/2024/18261
79,D_001549,Exclusion for Public Safety or Inclusion for Gig Employment: Managing the Tension with a Trilogy of Guardians,"Rai, Arun and Chen, Yanzhen and Lin, Yatang",10.25300/MISQ/2024/18261
79,P_001970,EXCLUSION FOR PUBLIC SAFETY OR INCLUSION FOR GIG EMPLOYMENT: MANAGING THE TENSION WITH A TRILOGY OF GUARDIANS 1,"Rai, Arun and Chen, Yanzhen and Lin, Yatang",10.25300/MISQ/2024/18261
80,C_001576,"The Career Paths Less (or More) Traveled: A Sequence Analysis of IT Career Histories, Mobility Patterns, and Career Success1","Joseph, Damien and Boh, Wai Fong and Ang, Soon and Slaughter, Sandra A.",10.2307/41703462
80,D_000896,"The Career Paths Less (or More) Traveled - A Sequence Analysis of IT Career Histories, Mobility Patterns, and Career Success","Joseph, Damien and Boh, Wai Fong and Ang, Soon and Slaughter, Sandra",
80,P_0000000346,"THE CAREER PATHS LESS (OR MORE) TRAVELED: A SEQUENCE ANALYSIS OF IT CAREER HISTORIES, MOBILITY PATTERNS, AND CAREER SUCCESS 1","Joseph, Damien and Fong Boh, Wai and Ang, Soon and Slaughter, Sandra A",
81,C_001013,Success of Data Resource Management in Distributed Environments: An Empirical Investigation1,"Jain, Hemant and Ramamurthy, K. and Ryu, Hwa-Suk and Yasai-Ardekani, Masoud",10.2307/249676
81,D_000456,Success of Data Resource Management in Distributed Environments - An Empirical Investigation,"Jain, Hemant K. and Ramamurthy, Keshavamurthy and Ryu, Hwa-Suk and Yasai-Ardekani, Masoud",
81,P_0000000527,Success of Data Resource Management in Distributed Environments: An Empirical Investigation 1,"Jain, Hemant and Ramamurthy, K. and Ryu, Hwa-Suk and Yasai-Ardekani, Masoud",
82,C_001505,Contribution Behaviors in Distributed Environments1,"Olivera, Fernando and Goodman, Paul S. and Tan, Sharon Swee-Lin",10.2307/25148827
82,D_000690,Contribution Behaviors in Distributed Environments,"Olivera, Fernando and Goodman, Paul S. and Tan, Sharon Swee-Lin",
82,P_0000000930,CONTRIBUTION BEHAVIORS IN DISTRIBUTED ENVIRONMENTS 1,"Olivera, Fernando and Goodman, Paul S and Swee, Sharon and Tan, Lin",
83,C_001810,Cyberslacking in the Workplace: Antecedents and Effects on Job Performance,"Venkatesh, Viswanath and Cheung, Christy M. K. and Davis, Fred D. and Lee, Zach W. Y.",10.25300/MISQ/2022/14985
83,D_001482,Cyberslacking in the Workplace: Antecedents and Effects on Job Performance,"Venkatesh, Viswanath and Cheung, Christy M. K. and Davis, Fred D. and Lee, Zach W. Y.",10.25300/MISQ/2022/14985
83,P_001806,CYBERSLACKING IN THE WORKPLACE: ANTECEDENTS AND EFFECTS ON JOB PERFORMANCE 1,"Venkatesh, Viswanath and Cheung, Christy M K and Davis, Fred D and Lee, Zach W Y",10.25300/MISQ/2022/14985
84,C_001081,Action Design Research1,"Sein, Maung K. and Henfridsson, Ola and Purao, Sandeep and Rossi, Matti and Lindgren, Rikard",10.2307/23043488
84,D_000855,Action Design Research,"Sein, Maung K. and Henfridsson, Ola and Purao, Sandeep and Rossi, Matti and Lindgren, Rikard",
84,P_0000000416,ACTION DESIGN RESEARCH 1,"Sein, Maung K and Henfridsson, Ola and Purao, Sandeep and Rossi, Matti and Lindgren, Rikard",
85,C_000343,Impact of Gamification on Perceptions of Word-of-Mouth Contributors and Actions of Word-of-Mouth Consumers,"Wang, Lei and Gunasti, Kunter and Shankar, Ramesh and Pancras, Joseph and Gopal, Ram",10.25300/MISQ/2020/13726
85,D_001356,Impact of Gamification on Perceptions of Word-of-Mouth Contributors and Actions of Word-of-Mouth Consumers,"Wang, Lei and Gunasti, Kunter and Shankar, Ramesh and Pancras, Joseph and Gopal, Ram D.",
85,P_0000000193,IMPACT OF GAMIFICATION ON PERCEPTIONS OF WORD-OF-MOUTH CONTRIBUTORS AND ACTIONS OF WORD-OF-MOUTH CONSUMERS 1,"Wang, Lei and Gunasti, Kunter and Shankar, Ramesh and Pancras, Joseph and Gopal, Ram",10.25300/MISQ/2020/13726
86,C_001136,Executive Involvement and Participation in the Management of Information Technology,"Jarvenpaa, Sirkka L. and Ives, Blake",10.2307/249382
86,D_000263,Executive Involvement and Participation in the Management of Information Technology,"Jarvenpaa, Sirkka L. and Ives, Blake",
86,P_0000000582,Executive Involvement and Participation in the Management of Information Technology,"Jarvenpaa, Sirkka L",
87,C_000223,Information Technology and the Performance of the Customer Service Process: A Resource-Based Analysis1,"Ray, Gautam and Muhanna, Waleed A. and Barney, Jay B.",10.2307/25148703
87,D_000641,Information Technology and the Performance of the Customer Service Process - A Resource-Based Analysis,"Ray, Gautam and Muhanna, Waleed A. and Barney, Jay B.",
87,P_0000001495,INFORMATION TECHNOLOGY AND THE PERFORMANCE OF THE CUSTOMER SERVICE PROCESS: A RESOURCE-BASED ANALYSIS 1,"Ray, Gautam and Muhanna, Waleed A and Barney, Jay B",
88,C_001120,"An Investigation of Information Systems Use Patterns: Technological Events as Triggers, The Effect of Time, and Consequences for Performance1","de Guinea, Ana Ortiz and Webster, Jane",10.25300/MISQ/2013/37.4.08
88,D_000943,"An Investigation of Information Systems Use Patterns - Technological Events as Triggers, the Effect of Time, and Consequences for Performance","de Guinea, Ana Ortiz and Webster, Jane",
88,P_0000001141,"AN INVESTIGATION OF INFORMATION SYSTEMS USE PATTERNS: TECHNOLOGICAL EVENTS AS TRIGGERS, THE EFFECT OF TIME, AND CONSEQUENCES FOR PERFORMANCE 1","Ortiz De Guinea, Ana and Webster, Jane",
89,C_001567,The Impact of Malicious Agents on the Enterprise Software Industry1,"Galbreth, Michael R. and Shor, Mikhael",10.2307/25750693
89,D_000790,The Impact of Malicious Agents on the Enterprise Software Industry,"Galbreth, Michael R. and Shor, Mikhael",
89,P_0000001441,THE IMPACT OF MALICIOUS AGENTS ON THE ENTERPRISE SOFTWARE INDUSTRY 1,"Galbreth, Michael R and Shor, Mikhael",
90,C_000174,Disentangling the Impact of Omnichannel Integration on Consumer Behavior in Integrated Sales Channels,"Trenz, Manuel and Veit, Daniel J. and Tan, Chee-Wee",10.25300/MISQ/2020/14121
90,D_001352,Disentangling the Impact of Omnichannel Integration on Consumer Behavior in Integrated Sales Channels,"Trenz, Manuel and Veit, Daniel J. and Tan, Chee-Wee",
90,P_0000001215,DISENTANGLING THE IMPACT OF OMNICHANNEL INTEGRATION ON CONSUMER BEHAVIOR IN INTEGRATED SALES CHANNELS 1,"Trenz, Manuel and Veit, Daniel J and Tan, Chee-Wee",10.25300/MISQ/2020/14121
91,C_001009,Coping With Systems Risk: Security Planning Models for Management Decision Making1,"Straub, Detmar W. and Welke, Richard J.",10.2307/249551
91,D_000465,Coping With Systems Risk - Security Planning Models for Management Decision Making,"Straub, Detmar W. and Welke, Richard J.",
91,P_0000001423,Coping With Systems Risk: Security Planning Models for Management Decision Making 1,"Straub, Detmar W and Welke, Richard J",
92,C_000414,Personal Information Systems for Strategic Scanning in Turbulent Environments: Can the CEO Go On-Line?,"El Sawy, Omar A.",10.2307/249273
92,D_000129,ICIS Paper - Personal Information Systems for Strategic Scanning in Turbulent Environments - Can the CEO Go On-Line?,"Sawy, Omar A. El",
