ID,orig_ID,orig_source,url,pages,number,volume,year,title,journal,author,doi,ENTRYTYPE,language,metadata_source,dblp_key
D_000778,000778,dblp,,,5,26,2017,Balancing exploration and exploitation of IT resources - the influence of Digital Business Intensity on perceived organizational performance,European Journal of Information Systems,"Nwankpa, Joseph K. and Datta, Pratim",10.1057/S41303-017-0049-Y,article,,DBLP,https://dblp.org/rec/journals/ejis/NwankpaD17
D_000779,000779,dblp,,,6,26,2017,Taking stock of organisations' protection of privacy - categorising and assessing threats to personally identifiable information in the USA,European Journal of Information Systems,"Posey, Clay and Raja, Uzma and Crossler, Robert E. and Burns, A. J.",10.1057/S41303-017-0065-Y,article,,DBLP,https://dblp.org/rec/journals/ejis/PoseyRCB17
D_000780,000780,dblp,,,6,26,2017,Stimulating dialog between information systems research and practice,European Journal of Information Systems,"Te'eni, Dov and Seidel, Stefan and Brocke, Jan vom",10.1057/S41303-017-0067-9,article,,DBLP,https://dblp.org/rec/journals/ejis/TeeniSB17
D_000781,000781,dblp,,,3,26,2017,Alternative genres in information systems research,European Journal of Information Systems,"Avital, Michel and Mathiassen, Lars and Schultze, Ulrike",10.1057/S41303-017-0051-4,article,,DBLP,https://dblp.org/rec/journals/ejis/AvitalMS17
D_000782,000782,dblp,,,6,26,2017,Organizational information security policies - a review and research framework,European Journal of Information Systems,"Cram, W. Alec and Proudfoot, Jeffrey and D'Arcy, John",10.1057/S41303-017-0059-9,article,,DBLP,https://dblp.org/rec/journals/ejis/CramPD17
D_000783,000783,dblp,,,2,26,2017,The concept of mindfulness in information systems research - a multi-dimensional analysis,European Journal of Information Systems,"Dernbecher, Sabine and Beck, Roman",10.1057/S41303-016-0032-Z,article,,DBLP,https://dblp.org/rec/journals/ejis/DernbecherB17
D_000784,000784,dblp,,,4,26,2017,"Information quality, user satisfaction, and the manifestation of workarounds - a qualitative and quantitative study of enterprise content management system users",European Journal of Information Systems,"Laumer, Sven and Maier, Christian and Weitzel, Tim",10.1057/S41303-016-0029-7,article,,DBLP,https://dblp.org/rec/journals/ejis/LaumerMW17
D_000785,000785,dblp,,,6,26,2017,Why security and privacy research lies at the centre of the information systems (IS) artefact - proposing a bold research agenda,European Journal of Information Systems,"Lowry, Paul Benjamin and Dinev, Tamara and Willison, Robert",10.1057/S41303-017-0066-X,article,,DBLP,https://dblp.org/rec/journals/ejis/LowryDW17
D_000786,000786,dblp,,,2,26,2017,The public procurement of information systems - dialectics in requirements specification,European Journal of Information Systems,"Moe, Carl Erik and Newman, Mike and Sein, Maung Kyaw",10.1057/S41303-017-0035-4,article,,DBLP,https://dblp.org/rec/journals/ejis/MoeNS17
D_000787,000787,dblp,,,1,26,2017,Information systems security policy implementation in practice - from best practices to situated practices,European Journal of Information Systems,"Niemimaa, Elina and Niemimaa, Marko",10.1057/S41303-016-0025-Y,article,,DBLP,https://dblp.org/rec/journals/ejis/NiemimaaN17
D_000788,000788,dblp,,,6,26,2017,Antecedents and outcomes of information privacy concerns in a peer context - An exploratory study,European Journal of Information Systems,"Ozdemir, Zafer D. and Smith, H. Jeff and Benamati, John H.",10.1057/S41303-017-0056-Z,article,,DBLP,https://dblp.org/rec/journals/ejis/OzdemirSB17
D_000789,000789,dblp,,,1,26,2017,Useful business cases - value creation in IS projects,European Journal of Information Systems,"Nielsen, Peter Axel and Persson, John Stouby",10.1057/S41303-016-0026-X,article,,DBLP,https://dblp.org/rec/journals/ejis/NielsenP17
D_000790,000790,dblp,,,2,26,2017,Conflicts and complements between eastern cultures and agile methods - an empirical investigation,European Journal of Information Systems,"Ramesh, Balasubramaniam and Cao, Lan and Kim, Jongwoo and Mohan, Kannan and James, Tabitha L.",10.1057/S41303-016-0023-0,article,,DBLP,https://dblp.org/rec/journals/ejis/RameshCKMJ17
D_000791,000791,dblp,,,4,26,2017,The funeral industry and the Internet - on the historical emergence and destabilization of strategic paths,European Journal of Information Systems,"Wenzel, Matthias and Wagner, Heinz-Theo and Koch, Jochen",10.1057/S41303-017-0048-Z,article,,DBLP,https://dblp.org/rec/journals/ejis/WenzelWK17
D_000792,000792,dblp,,,6,26,2017,An empirical study on the susceptibility to social engineering in social networking sites - the case of Facebook,European Journal of Information Systems,"Algarni, Abdullah and Xu, Yue and Chan, Taizan",10.1057/S41303-017-0057-Y,article,,DBLP,https://dblp.org/rec/journals/ejis/AlgarniXC17
D_000793,000793,dblp,,,3,26,2017,"""What else is there...?"" - reporting meditations in experiential computing",European Journal of Information Systems,"Bødker, Mads",10.1057/S41303-017-0041-6,article,,DBLP,https://dblp.org/rec/journals/ejis/Bodker17
D_000794,000794,dblp,,,5,26,2017,Impact of executive compensation on the execution of IT-based environmental strategies under competition,European Journal of Information Systems,"Chan, Ricky Y. K. and Y. Ma, Katherine H.",10.1057/S41303-017-0052-3,article,,DBLP,https://dblp.org/rec/journals/ejis/ChanM17
D_000795,000795,dblp,,,3,26,2017,Once upon a time - Crafting allegories to analyze and share the cultural complexity of strategic alignment,European Journal of Information Systems,"Kaarst-Brown, Michelle L.",10.1057/S41303-017-0042-5,article,,DBLP,https://dblp.org/rec/journals/ejis/Kaarst-Brown17
D_000796,000796,dblp,,,5,26,2017,Service robots in hospitals - new perspectives on niche evolution and technology affordances,European Journal of Information Systems,"Mettler, Tobias and Sprenger, Michaela and Winter, Robert",10.1057/S41303-017-0046-1,article,,DBLP,https://dblp.org/rec/journals/ejis/MettlerSW17
D_000797,000797,dblp,,,6,26,2017,Which phish get caught? An exploratory study of individuals′ susceptibility to phishing,European Journal of Information Systems,"Moody, Gregory D. and Galletta, Dennis F. and Dunn, Brian Kimball",10.1057/S41303-017-0058-X,article,,DBLP,https://dblp.org/rec/journals/ejis/MoodyGD17
D_000798,000798,dblp,,,4,26,2017,"It's complicated - explaining the relationship between trust, distrust, and ambivalence in online transaction relationships using polynomial regression analysis and response surface analysis",European Journal of Information Systems,"Moody, Gregory D. and Lowry, Paul Benjamin and Galletta, Dennis F.",10.1057/S41303-016-0027-9,article,,DBLP,https://dblp.org/rec/journals/ejis/MoodyLG17
D_000799,000799,dblp,,,1,26,2017,Examining the intended and unintended consequences of organisational privacy safeguards,European Journal of Information Systems,"Parks, Rachida and Xu, Heng and Chu, Chao-Hsien and Lowry, Paul Benjamin",10.1057/S41303-016-0001-6,article,,DBLP,https://dblp.org/rec/journals/ejis/ParksXCL17
D_000800,000800,dblp,,,2,26,2017,Variable use of standards-based IOS enabling technologies in Australian SMEs - an examination of deliberate and emergent decision making processes,European Journal of Information Systems,"Power, Damien and Gruner, Richard L.",10.1057/S41303-017-0034-5,article,,DBLP,https://dblp.org/rec/journals/ejis/PowerG17
D_000801,000801,dblp,,,3,26,2017,A half-moon on my skin - a memoir on life with an activity tracker,European Journal of Information Systems,"Prasopoulou, Elpida",10.1057/S41303-017-0040-7,article,,DBLP,https://dblp.org/rec/journals/ejis/Prasopoulou17
D_000802,000802,dblp,,,1,26,2017,Mixed results in strategic IT alignment research - a synthesis and empirical study,European Journal of Information Systems,"Queiroz, Magno",10.1057/S41303-016-0024-Z,article,,DBLP,https://dblp.org/rec/journals/ejis/Queiroz17
D_000803,000803,dblp,,,1,26,2017,Supporting the design of data integration requirements during the development of data warehouses - a communication theory-based approach,European Journal of Information Systems,"Rosenkranz, Christoph and Holten, Roland and Räkers, Marc and Behrmann, Wolf",10.1057/EJIS.2015.22,article,,DBLP,https://dblp.org/rec/journals/ejis/RosenkranzHRB17
D_000804,000804,dblp,,,4,26,2017,Online product review as an indicator of users' degree of innovativeness and product adoption time - a longitudinal analysis of text reviews,European Journal of Information Systems,"Safi, Roozmehr and Yu, Yang",10.1057/S41303-017-0045-2,article,,DBLP,https://dblp.org/rec/journals/ejis/SafiY17
D_000805,000805,dblp,,,4,26,2017,Constraint-based and dedication-based mechanisms for encouraging online self-disclosure - Is personalization the only thing that matters?,European Journal of Information Systems,"Shih, Hung-Pin and Lai, Kee-hung and Cheng, T. C. E.",10.1057/S41303-016-0031-0,article,,DBLP,https://dblp.org/rec/journals/ejis/ShihLC17
D_000806,000806,dblp,,,3,26,2017,"Digital natives and immigrant editors, and special issues",European Journal of Information Systems,"Te'eni, Dov",10.1057/S41303-017-0050-5,article,,DBLP,https://dblp.org/rec/journals/ejis/Teeni17
D_000807,000807,dblp,,,5,26,2017,The role of context in IT assimilation - A multi-method study of a SaaS platform in the US nonprofit sector,European Journal of Information Systems,"Wright, Ryan T. and Roberts, Nicholas H. and Wilson, David W.",10.1057/S41303-017-0053-2,article,,DBLP,https://dblp.org/rec/journals/ejis/WrightRW17
D_000808,000808,dblp,,,4,27,2018,User response to mandatory IT use - a coping theory perspective,European Journal of Information Systems,"Bhattacherjee, Anol and Davis, Christopher J. and Connolly, Amy J. and Hikmet, Neset",10.1057/S41303-017-0047-0,article,,DBLP,https://dblp.org/rec/journals/ejis/BhattacherjeeDC18
D_000809,000809,dblp,,,2,27,2018,Modeling interferences in information systems design for cyberphysical systems - Insights from a smart grid application,European Journal of Information Systems,"Brandt, Tobias and Feuerriegel, Stefan and Neumann, Dirk",10.1057/S41303-016-0030-1,article,,DBLP,https://dblp.org/rec/journals/ejis/BrandtFNPTNH18
D_000810,000810,dblp,,,3,27,2018,Philosophical foundations for informing the future(S) through IS research,European Journal of Information Systems,"Chiasson, Mike W. and Davidson, Elizabeth J. and Winter, Jenifer Sunrise",10.1080/0960085X.2018.1435232,article,,DBLP,https://dblp.org/rec/journals/ejis/ChiassonDWHMS18
D_000811,000811,dblp,,,3,27,2018,Philosophy and information systems - where are we and where should we go?,European Journal of Information Systems,"Hassan, Nik Rushdi and Mingers, John and Stahl, Bernd Carsten",10.1080/0960085X.2018.1470776,article,,DBLP,https://dblp.org/rec/journals/ejis/HassanMS18
D_000812,000812,dblp,,,3,27,2018,A critical realist script for creative theorising in information systems,European Journal of Information Systems,"Williams, Clay K. and Wynn Jr., Donald E.",10.1080/0960085X.2018.1435231,article,,DBLP,https://dblp.org/rec/journals/ejis/WilliamsWHMS18
D_000813,000813,dblp,,,1,27,2018,Going through changes,European Journal of Information Systems,"Ågerfalk, Pär J.",10.1080/0960085X.2018.1429370,article,,DBLP,https://dblp.org/rec/journals/ejis/Agerfalk18
D_000814,000814,dblp,,,2,27,2018,Whither design science research?,European Journal of Information Systems,"Ågerfalk, Pär J.",10.1080/0960085X.2018.1458065,article,,DBLP,https://dblp.org/rec/journals/ejis/Agerfalk18a
D_000815,000815,dblp,,,5,27,2018,"""How does tech make you feel?"" a review and examination of negative affective responses to technology use",European Journal of Information Systems,"Agogo, David and Hess, Traci J.",10.1080/0960085X.2018.1435230,article,,DBLP,https://dblp.org/rec/journals/ejis/AgogoH18
D_000816,000816,dblp,,,3,27,2018,What's in a face? Making sense of tangible information systems in terms of Peircean semiotics,European Journal of Information Systems,"Beynon-Davies, Paul",10.1080/0960085X.2018.1435233,article,,DBLP,https://dblp.org/rec/journals/ejis/Beynon-DaviesHM18
D_000817,000817,dblp,,,4,27,2018,The insider on the outside - a novel system for the detection of information leakers in social networks,European Journal of Information Systems,"Cascavilla, Giuseppe and Conti, Mauro and Schwartz, David G. and Yahav, Inbal",10.1080/0960085X.2017.1387712,article,,DBLP,https://dblp.org/rec/journals/ejis/CascavillaCSY18
D_000818,000818,dblp,,,6,27,2018,Designing an Internet-of-Things (IoT) and sensor-based in-home monitoring system for assisting diabetes patients - iterative learning from two case studies,European Journal of Information Systems,"Chatterjee, Samir and Byun, Jongbok and Dutta, Kaushik and Pedersen, Rasmus Ulslev and Pottathil, Akshay and Xie, Harry",10.1080/0960085X.2018.1485619,article,,DBLP,https://dblp.org/rec/journals/ejis/ChatterjeeBDPPX18
D_000819,000819,dblp,,,2,27,2018,An information system design theory for the comparative judgement of competences,European Journal of Information Systems,"Coenen, Tanguy and Coertjens, Liesje and Vlerick, Peter and Lesterhuis, Marije and Mortier, Anneleen Viona and Donche, Vincent and Ballon, Pieter and De Maeyer, Sven",10.1080/0960085X.2018.1445461,article,,DBLP,https://dblp.org/rec/journals/ejis/CoenenCVLMDBMPT18
D_000820,000820,dblp,,,1,27,2018,Adding background music as new stimuli of interest to information systems research,European Journal of Information Systems,"Gefen, David and Riedl, René and Te'eni, Dov and Titah, Ryad",10.1080/0960085X.2017.1387713,article,,DBLP,https://dblp.org/rec/journals/ejis/GefenRTT18
D_000821,000821,dblp,,,1,27,2018,Assessing the robustness of meta-analytic results in information systems - publication bias and outliers,European Journal of Information Systems,"Kepes, Sven and Thomas, Manoj A.",10.1080/0960085X.2017.1390188,article,,DBLP,https://dblp.org/rec/journals/ejis/KepesTRS18
D_000822,000822,dblp,,,2,27,2018,Considering the social impacts of artefacts in information systems design science research,European Journal of Information Systems,"De Leoz, Gerard M. and Petter, Stacie",10.1080/0960085X.2018.1445462,article,,DBLP,https://dblp.org/rec/journals/ejis/LeozPPTN18
D_000823,000823,dblp,,,4,27,2018,Conceptualizing business-to-thing interactions - A sociomaterial perspective on the Internet of Things,European Journal of Information Systems,"Oberländer, Anna Maria and Röglinger, Maximilian and Rosemann, Michael and Kees, Alexandra and Ågerfalk, Pär J. and Tuunainen, Virpi",10.1080/0960085X.2017.1387714,article,,DBLP,https://dblp.org/rec/journals/ejis/OberlanderRRKAT18
D_000824,000824,dblp,,,5,27,2018,Understanding social networking site (SNS) identity from a dual systems perspective - an investigation of the dark side of SNS use,European Journal of Information Systems,"Polites, Greta L. and Serrano, Christina and Thatcher, Jason Bennett and Matthews, Kevin",10.1080/0960085X.2018.1457194,article,,DBLP,https://dblp.org/rec/journals/ejis/PolitesSTM18
D_000825,000825,dblp,,,2,27,2018,ERP prototype with built-in task and process support,European Journal of Information Systems,"Babaian, Tamara and Xu, Jennifer and Lucas, Wendy T.",10.1057/S41303-017-0060-3,article,,DBLP,https://dblp.org/rec/journals/ejis/BabaianXLPTN18
D_000826,000826,dblp,,,1,27,2018,Online health communities - how do community members build the trust required to adopt information and form close relationships?,European Journal of Information Systems,"Fan, Hanmei and Lederman, Reeva",10.1080/0960085X.2017.1390187,article,,DBLP,https://dblp.org/rec/journals/ejis/FanLRM18
D_000827,000827,dblp,,,4,27,2018,Disaggregation of the IT capital effects on firm performance - Empirical evidence from an IT asset portfolio perspective,European Journal of Information Systems,"Kim, Tae Hun and Wimble, Matthew and Sambamurthy, Vallabh and Rowe, Frantz and Thatcher, Jason Bennett",10.1057/S41303-017-0062-1,article,,DBLP,https://dblp.org/rec/journals/ejis/KimWSRT18
D_000828,000828,dblp,,,2,27,2018,Design and evaluation of a model-driven decision support system for repurposing electric vehicle batteries,European Journal of Information Systems,"Klör, Benjamin and Monhof, Markus and Beverungen, Daniel and Bräuer, Sebastian",10.1057/S41303-017-0044-3,article,,DBLP,https://dblp.org/rec/journals/ejis/KloorMBBNTP18
D_000829,000829,dblp,,,5,27,2018,The effects of relative and criticism-based performance appraisals on task-level escalation in an IT project - a laboratory experiment,European Journal of Information Systems,"Lee, Jong Seok and Keil, Mark",10.1080/0960085X.2017.1408752,article,,DBLP,https://dblp.org/rec/journals/ejis/LeeK18
D_000830,000830,dblp,,,2,27,2018,Design principles for sensemaking support systems in environmental sustainability transformations,European Journal of Information Systems,"Seidel, Stefan and Kruse, Leona Chandra and Székely, Nadine and Gau, Michael and Stieger, Daniel",10.1057/S41303-017-0039-0,article,,DBLP,https://dblp.org/rec/journals/ejis/SeidelKSGSPTNL18
D_000831,000831,dblp,,,2,27,2018,Aesthetics in design science research,European Journal of Information Systems,"Baskerville, Richard L. and Kaul, Mala and Storey, Veda C.",10.1080/0960085X.2017.1395545,article,,DBLP,https://dblp.org/rec/journals/ejis/BaskervilleKSPT18
D_000832,000832,dblp,,,6,27,2018,"Feedback, task performance, and interface preferences",European Journal of Information Systems,"Bellman, Steven and Murray, Kyle B.",10.1080/0960085X.2018.1475876,article,,DBLP,https://dblp.org/rec/journals/ejis/BellmanM18
D_000833,000833,dblp,,,4,27,2018,"Stakeholders' enactment of competing logics in IT governance - polarization, compromise or synthesis?",European Journal of Information Systems,"Boonstra, Albert and Eseryel, U. Yeliz and van Offenbeek, Marjolein",10.1057/S41303-017-0055-0,article,,DBLP,https://dblp.org/rec/journals/ejis/BoonstraEORM18
D_000834,000834,dblp,,,3,27,2018,"The IT artifact and its spirit - a nexus of human values, affordances, symbolic expressions, and IT features",European Journal of Information Systems,"Cheikh-Ammar, Mustapha",10.1080/0960085X.2018.1436025,article,,DBLP,https://dblp.org/rec/journals/ejis/Cheikh-AmmarHMS18
D_000835,000835,dblp,,,1,27,2018,Knowledge exchange roles and EKR performance impact - extending the theory of knowledge reuse,European Journal of Information Systems,"Forsgren, Nicole and Sabherwal, Rajiv and Durcikova, Alexandra",10.1080/0960085X.2017.1386833,article,,DBLP,https://dblp.org/rec/journals/ejis/ForsgrenSDRH18
D_000836,000836,dblp,,,6,27,2018,Opinion seeking in a social network-enabled product review website - a study of word-of-mouth in the era of digital social networks,European Journal of Information Systems,"Grange, Camille and Benbasat, Izak",10.1080/0960085X.2018.1472196,article,,DBLP,https://dblp.org/rec/journals/ejis/GrangeB18
D_000837,000837,dblp,,,3,27,2018,From sovereign IT governance to liberal IT governmentality? A Foucauldian analogy,European Journal of Information Systems,"Leclercq-Vandelannoitte, Aurélie and Bertin, Emmanuel",10.1080/0960085X.2018.1473932,article,,DBLP,https://dblp.org/rec/journals/ejis/Leclercq-Vandelannoitte18
D_000838,000838,dblp,,,3,27,2018,"Phronesis, argumentation and puzzle solving in IS research - illustrating an approach to phronetic IS research practice",European Journal of Information Systems,"Ngwenyama, Ojelanki K. and Klein, Stefan",10.1080/0960085X.2018.1435229,article,,DBLP,https://dblp.org/rec/journals/ejis/NgwenyamaKHMS18
D_000839,000839,dblp,,,2,27,2018,Design science research genres - introduction to the special issue on exemplars and criteria for applicable design science research,European Journal of Information Systems,"Peffers, Ken and Tuunanen, Tuure and Niehaves, Björn",10.1080/0960085X.2018.1458066,article,,DBLP,https://dblp.org/rec/journals/ejis/PeffersTN18
D_000840,000840,dblp,,,1,27,2018,"Intention-behaviour misalignment at B2C websites - when the horse brings itself to water, will it drink?",European Journal of Information Systems,"Polites, Greta L. and Karahanna, Elena and Seligman, Larry",10.1080/0960085X.2017.1387349,article,,DBLP,https://dblp.org/rec/journals/ejis/PolitesKSAJ18
D_000841,000841,dblp,,,3,27,2018,"Being critical is good, but better with philosophy! From digital transformation and values to the future of IS research",European Journal of Information Systems,"Rowe, Frantz",10.1080/0960085X.2018.1471789,article,,DBLP,https://dblp.org/rec/journals/ejis/Rowe18
D_000842,000842,dblp,,,6,27,2018,"Taking on sacred cows - openness, fair critique, and retaining value when revising classics",European Journal of Information Systems,"Rowe, Frantz and Markus, M. Lynne",10.1080/0960085X.2018.1545883,article,,DBLP,https://dblp.org/rec/journals/ejis/RoweM18
D_000843,000843,dblp,,,5,27,2018,Transparency in literature reviews - an assessment of reporting practices across review types and genres in top IS journals,European Journal of Information Systems,"Templier, Mathieu and Paré, Guy",10.1080/0960085X.2017.1398880,article,,DBLP,https://dblp.org/rec/journals/ejis/TemplierP18
D_000844,000844,dblp,,,6,27,2018,Population targeted requirements acquisition,European Journal of Information Systems,"Tuunanen, Tuure and Peffers, Ken",10.1080/0960085X.2018.1476015,article,,DBLP,https://dblp.org/rec/journals/ejis/TuunanenP18
D_000845,000845,dblp,,,1,27,2018,Thanks to Reviewers,European Journal of Information Systems,,10.1080/0960085X.2018.1425658,article,,DBLP,https://dblp.org/rec/journals/ejis/X18
D_000846,000846,dblp,,,4,27,2018,Reversed loss aversion in crowdsourcing contest,European Journal of Information Systems,"Zheng, Haichao and Xu, Bo and Hao, Linna and Lin, Zhangxi",10.1057/S41303-017-0061-2,article,,DBLP,https://dblp.org/rec/journals/ejis/ZhengXHLTK18
D_000847,000847,dblp,,,1,28,2019,"A study of information systems issues, practices, and leadership in Europe",European Journal of Information Systems,"Kappelman, Leon A. and Johnson, Vess and Torres, Russell and Maurer, Chris and McLean, Ephraim R.",10.1080/0960085X.2018.1497929,article,,DBLP,https://dblp.org/rec/journals/ejis/KappelmanJTMM19
D_000848,000848,dblp,,,4,28,2019,Information as a difference - toward a subjective theory of information,European Journal of Information Systems,"McKinney Jr., Earl H. and Yoos II, Charles J.",10.1080/0960085X.2019.1581441,article,,DBLP,https://dblp.org/rec/journals/ejis/McKinneyY19
D_000849,000849,dblp,,,3,28,2019,"Arousal, valence, and volume - how the influence of online review characteristics differs with respect to utilitarian and hedonic products",European Journal of Information Systems,"Ren, Jie and Nickerson, Jeffrey V.",10.1080/0960085X.2018.1524419,article,,DBLP,https://dblp.org/rec/journals/ejis/RenN19
D_000850,000850,dblp,,,1,28,2019,Stimulating academic discourse - a call for response,European Journal of Information Systems,"Ågerfalk, Pär J.",10.1080/0960085X.2019.1557853,article,,DBLP,https://dblp.org/rec/journals/ejis/Agerfalk19
D_000851,000851,dblp,,,3,28,2019,An affordance lens for wearable information systems,European Journal of Information Systems,"Benbunan-Fich, Raquel",10.1080/0960085X.2018.1512945,article,,DBLP,https://dblp.org/rec/journals/ejis/Benbunan-Fich19
D_000852,000852,dblp,,,6,28,2019,Information technology and innovation outcomes - is knowledge recombination the missing link?,European Journal of Information Systems,"Dong, John Qi and Yang, Chia-Han",10.1080/0960085X.2019.1627489,article,,DBLP,https://dblp.org/rec/journals/ejis/DongY19
D_000853,000853,dblp,,,4,28,2019,Assessing the long-term fragmentation of information systems research with a longitudinal multi-network analysis,European Journal of Information Systems,"Khan, Gohar Feroz and Trier, Matthias",10.1080/0960085X.2018.1547853,article,,DBLP,https://dblp.org/rec/journals/ejis/KhanT19
D_000854,000854,dblp,,,1,28,2019,An elaborated action design research process model,European Journal of Information Systems,"Mullarkey, Matthew T. and Hevner, Alan R. and Ågerfalk, Pär J.",10.1080/0960085X.2018.1451811,article,,DBLP,https://dblp.org/rec/journals/ejis/MullarkeyHA19
D_000855,000855,dblp,,,4,28,2019,A multilevel investigation on antecedents for employees' exploration of enterprise systems,European Journal of Information Systems,"Peng, Zeyu and Guo, Xitong",10.1080/0960085X.2019.1589964,article,,DBLP,https://dblp.org/rec/journals/ejis/PengG19
D_000856,000856,dblp,,,5,28,2019,"Creating ""informating"" systems using Agile development practices - an action research study",European Journal of Information Systems,"Surendra, Nanda C. and Nazir, Salman",10.1080/0960085X.2019.1620649,article,,DBLP,https://dblp.org/rec/journals/ejis/SurendraN19
D_000857,000857,dblp,,,6,28,2019,The case for classes and instances - a response to representing instances - the case for reengineering conceptual modelling grammars,European Journal of Information Systems,"Eriksson, Owen and Johannesson, Paul and Bergholtz, Maria",10.1080/0960085X.2019.1673672,article,,DBLP,https://dblp.org/rec/journals/ejis/ErikssonJB19
D_000858,000858,dblp,,,6,28,2019,Governmental intervention in Hospital Information Exchange (HIE) diffusion - a quasi-experimental ARIMA interrupted time series analysis of monthly HIE patient penetration rates,European Journal of Information Systems,"Gefen, David and Ben-Assuli, Ofir and Stehr, Mark and Rosen, Bruce and Denekamp, Yaron",10.1080/0960085X.2019.1666038,article,,DBLP,https://dblp.org/rec/journals/ejis/GefenBSRD19
D_000859,000859,dblp,,,1,28,2019,Directions for research on gender imbalance in the IT profession,European Journal of Information Systems,"Gorbacheva, Elena and Beekhuyzen, Jenine P. and Brocke, Jan vom and Becker, Jörg",10.1080/0960085X.2018.1495893,article,,DBLP,https://dblp.org/rec/journals/ejis/GorbachevaBBB19
D_000860,000860,dblp,,,1,28,2019,A nomological network of customers' privacy perceptions - linking artifact design to shopping efficiency,European Journal of Information Systems,"Hoehle, Hartmut and Aloysius, John A. and Goodarzi, Soheil and Venkatesh, Viswanath",10.1080/0960085X.2018.1496882,article,,DBLP,https://dblp.org/rec/journals/ejis/HoehleAGV19
D_000861,000861,dblp,,,6,28,2019,IT-leveraged network value cocreation - a case study of the value cocreation process and value capture in the South Korean broadcast advertising industry,European Journal of Information Systems,"Kim, Jongwoo and Cho, Sunyoung and Ramesh, Balasubramaniam",10.1080/0960085X.2019.1669494,article,,DBLP,https://dblp.org/rec/journals/ejis/KimCR19
D_000862,000862,dblp,,,1,28,2019,Representing instances - the case for reengineering conceptual modelling grammars,European Journal of Information Systems,"Lukyanenko, Roman and Parsons, Jeffrey and Samuel, Binny M.",10.1080/0960085X.2018.1488567,article,,DBLP,https://dblp.org/rec/journals/ejis/LukyanenkoPS19
D_000863,000863,dblp,,,5,28,2019,Technostress and the hierarchical levels of personality - a two-wave study with multiple data samples,European Journal of Information Systems,"Maier, Christian and Laumer, Sven and Wirth, Jakob and Weitzel, Tim",10.1080/0960085X.2019.1614739,article,,DBLP,https://dblp.org/rec/journals/ejis/MaierLWW19
D_000864,000864,dblp,,,5,28,2019,Abductive innovations in information security policy development - an ethnographic study,European Journal of Information Systems,"Niemimaa, Marko and Niemimaa, Elina",10.1080/0960085X.2019.1624141,article,,DBLP,https://dblp.org/rec/journals/ejis/NiemimaaN19
D_000865,000865,dblp,,,4,28,2019,Exploring the impact of IS function maturity and IS planning process on IS planning success - an ACE analysis,European Journal of Information Systems,"Shimada, Tomoaki and Ang, James Soo Keng and Ee, Darren",10.1080/0960085X.2018.1557373,article,,DBLP,https://dblp.org/rec/journals/ejis/ShimadaAE19
D_000866,000866,dblp,,,6,28,2019,How quickly do we learn conceptual models?,European Journal of Information Systems,"Bera, Palash and Poels, Geert",10.1080/0960085X.2019.1673972,article,,DBLP,https://dblp.org/rec/journals/ejis/BeraP19
D_000867,000867,dblp,,,3,28,2019,Designed entrepreneurial legitimacy - the case of a Swedish crowdfunding platform,European Journal of Information Systems,"Bogusz, Claire Ingram and Teigland, Robin and Vaast, Emmanuelle",10.1080/0960085X.2018.1534039,article,,DBLP,https://dblp.org/rec/journals/ejis/BoguszTV19
D_000868,000868,dblp,,,6,28,2019,Impact of IT offerings strategies and IT integration capability on IT vendor value creation,European Journal of Information Systems,"Ceci, Federica and Masini, Andrea and Prencipe, Andrea",10.1080/0960085X.2019.1627488,article,,DBLP,https://dblp.org/rec/journals/ejis/CeciMP19
D_000869,000869,dblp,,,2,28,2019,The paradoxical effects of digital artefacts on innovation practices,European Journal of Information Systems,"Ciriello, Raffaele Fabio and Richter, Alexander and Schwabe, Gerhard",10.1080/0960085X.2018.1524418,article,,DBLP,https://dblp.org/rec/journals/ejis/CirielloRS19
D_000870,000870,dblp,,,2,28,2019,Being Promethean,European Journal of Information Systems,"Conboy, Kieran",10.1080/0960085X.2019.1586189,article,,DBLP,https://dblp.org/rec/journals/ejis/Conboy19
D_000871,000871,dblp,,,3,28,2019,A generic cloud migration process model,European Journal of Information Systems,"Fahmideh and Daneshgar, Farhad and Rabhi, Fethi A. and Beydoun, Ghassan",10.1080/0960085X.2018.1524417,article,,DBLP,https://dblp.org/rec/journals/ejis/FahmidehDRB19
D_000872,000872,dblp,,,4,28,2019,Enabling service co-production - a theory-building case study,European Journal of Information Systems,"Grace, Audrey and Gleasure, Rob and Finnegan, Patrick and Butler, Tom",10.1080/0960085X.2019.1581440,article,,DBLP,https://dblp.org/rec/journals/ejis/GraceGFB19
D_000873,000873,dblp,,,5,28,2019,A critical perspective of engagement in online health communities,European Journal of Information Systems,"Hur, Inkyoung and Cousins, Karlene C. and Stahl, Bernd Carsten",10.1080/0960085X.2019.1620477,article,,DBLP,https://dblp.org/rec/journals/ejis/HurCS19
D_000874,000874,dblp,,,2,28,2019,Social media empowerment in social movements - power activation and power accrual in digital activism,European Journal of Information Systems,"Leong, Carmen and Pan, Shan L. and Bahri, Shamshul and Fauzi, Ali",10.1080/0960085X.2018.1512944,article,,DBLP,https://dblp.org/rec/journals/ejis/LeongPBF19
