ID,ENTRYTYPE,author,journal,title,year,volume,number,url,dblp_key,doi,file,grobid-version,note,pages,language,cited_by
000933,article,"Nordbäck, Emma S. and Espinosa, J. Alberto",Journal of Management Information Systems,Effective Coordination of Shared Leadership in Global Virtual Teams,2019,36,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2018.1558943,,10.1080/07421222.2018.1558943,,,,321--350,,
000934,article,"Bradley, Randy V. and Pridmore, Jeannie L. and Byrd, Terry Anthony",Journal of Management Information Systems,Information Systems Success in the Context of Different Corporate Cultural Types: An Empirical Investigation,2006,23,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230211,,10.2753/MIS0742-1222230211,,,,267--294,,
000935,article,"Tiwana, Amrit",Journal of Management Information Systems,Novelty-Knowledge Alignment: A Theory of Design Convergence in Systems Development,2012,29,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222290101,,10.2753/MIS0742-1222290101,,,,15--52,,
000936,article,,Journal of Management Information Systems,Profiling Web Usage in the Workplace: A Behavior-Based Artificial Intelligence Approach,2002,19,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2002.11045711,,10.1080/07421222.2002.11045711,,,,243--266,,
000937,article,"Mckeen, James D. and Guimaraes, Tor",Journal of Management Information Systems,Successful Strategies for User Participation in Systems Development,1997,14,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1997.11518168,,10.1080/07421222.1997.11518168,,,,133--150,,
000938,article,"Tan, Bernard C. Y. and Wei, Kwok-Kee and Watson, Richard T. and Walczuch, Rita M.",Journal of Management Information Systems,Reducing Status Effects with Computer-Mediated Communication: Evidence from Two Distinct National Cultures,1998,15,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1998.11518199,,10.1080/07421222.1998.11518199,,,,119--141,,
000939,article,"TELANG, RAHUL and RAJAN, UDAY and MUKHOPADHYAY, TRIDAS",Journal of Management Information Systems,The Market Structure for Internet Search Engines,2004,21,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.2004.11045805,,10.1080/07421222.2004.11045805,,,,137--160,,
000940,article,"Silver, Mark S.",Journal of Management Information Systems,User Perceptions of Decision Support System Restrictiveness: An Experiment,1988,5,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1988.11517816,,10.1080/07421222.1988.11517816,,,,51--65,,
000941,article,"Bhattacharyya, Samadrita and Banerjee, Shankhadeep and Bose, Indranil and Kankanhalli, Atreyi",Journal of Management Information Systems,Temporal Effects of Repeated Recognition and Lack of Recognition on Online Community Contributions,2020,37,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1759341,,10.1080/07421222.2020.1759341,,,,536--562,,
000942,article,"Qahri-Saremi, Hamed and Turel, Ofir",Journal of Management Information Systems,Ambivalence and Coping Responses in Post-Adoptive Information Systems Use,2020,37,3,https://www.tandfonline.com/doi/full/10.1080/07421222.2020.1790193,,10.1080/07421222.2020.1790193,,,,820--848,,
000943,article,"Stein, Eric W. and Vandenbosch, Betty",Journal of Management Information Systems,Organizational Learning during Advanced System Development: Opportunities and Obstacles,1996,13,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1996.11518125,,10.1080/07421222.1996.11518125,,,,115--136,,
000944,article,"Briggs, Robert O. and Adkins, Mark and Mittleman, Daniel and Kruse, John and Miller, Scot and Nunamaker, Jay F.",Journal of Management Information Systems,A Technology Transition Model Derived from Field Investigation of GSS Use aboard the U.S.S. CORONADO,1998,15,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1998.11518217,,10.1080/07421222.1998.11518217,,,,151--195,,
000945,article,"Mueller, Benjamin and Viering, Goetz and Legner, Christine and Riempp, Gerold",Journal of Management Information Systems,Understanding the Economic Potential of Service-Oriented Architecture,2010,26,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222260406,,10.2753/MIS0742-1222260406,,,,145--180,,
000946,article,"Volonino, Linda and Watson, Hugh J.",Journal of Management Information Systems,The Strategic Business Objectives Method for Guiding Executive Information Systems Development,1990,7,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1990.11517895,,10.1080/07421222.1990.11517895,,,,27--39,,
000947,article,"KHOUMBATI, KHALIL and THEMISTOCLEOUS, MARINOS and IRANI, ZAHIR",Journal of Management Information Systems,Evaluating the Adoption of Enterprise Application Integration in Health-Care Organizations,2006,22,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222220404,,10.2753/MIS0742-1222220404,,,,69--108,,
000948,article,"Baird, Aaron and Furukawa, Michael F. and Raghu, T. S.",Journal of Management Information Systems,Understanding Contingencies Associated with the Early Adoption of Customer-Facing Web Portals,2012,29,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222290210,,10.2753/MIS0742-1222290210,,,,293--324,,
000949,article,"Marshall, Catherine C. and Shipman, Frank M. and McCall, Raymond J.",Journal of Management Information Systems,Making Large-Scale Information Resources Serve Communities of Practice,1995,11,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518060,,10.1080/07421222.1995.11518060,,,,65--86,,
000950,article,"Lee, Sunro and Leifer, Richard P.",Journal of Management Information Systems,A Framework for Linking the Structure of Information Systems with Organizational Requirements for Information Sharing,1992,8,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1992.11517937,,10.1080/07421222.1992.11517937,,,,27--44,,
000951,article,"Smith, Michael Alan and Mitra, Sabyasachi and Narasimhan, Sridhar",Journal of Management Information Systems,Information Systems Outsourcing: A Study of Pre-Event Firm Characteristics,1998,15,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1998.11518209,,10.1080/07421222.1998.11518209,,,,61--93,,
000952,article,"Gremillion, Lee L.",Journal of Management Information Systems,Organization Size and Information System Use: An Empirical Study,1984,1,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1984.11517701,,10.1080/07421222.1984.11517701,,,,4--17,,
000953,article,"Fang, Yulin and Neufeld, Derrick",Journal of Management Information Systems,Understanding Sustained Participation in Open Source Software Projects,2009,25,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222250401,,10.2753/MIS0742-1222250401,,,,9--50,,
000954,article,"Alnuaimi, Omar A. and Robert, Lionel P. and Maruping, Likoebe M.",Journal of Management Information Systems,"Team Size, Dispersion, and Social Loafing in Technology-Supported Teams: A Perspective on the Theory of Moral Disengagement",2010,27,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222270109,,10.2753/MIS0742-1222270109,,,,203--230,,
000955,article,"Østerlund, Carsten",Journal of Management Information Systems,Genre Combinations: A Window into Dynamic Communication Practices,2007,23,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230405,,10.2753/MIS0742-1222230405,,,,81--108,,
000956,article,"Porter, Constance Elise and Devaraj, Sarv and Sun, Daewon",Journal of Management Information Systems,A Test of Two Models of Value Creation in Virtual Communities,2013,30,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222300108,,10.2753/MIS0742-1222300108,,,,261--292,,
000957,article,,Journal of Management Information Systems,"Rapid Information Technology Change, Coping Mechanisms, and the Emerging Technologies Group",2001,17,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2001.11045663,,10.1080/07421222.2001.11045663,,,,183--202,,
000958,article,"Bakos, J. Yannis",Journal of Management Information Systems,Information Links and Electronic Marketplaces: The Role of Interorganizational Information Systems in Vertical Markets,1991,8,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1991.11517920,,10.1080/07421222.1991.11517920,,,,31--52,,
000959,article,"CHANG, JERRY CHA-JAN and KING, WILLIAM R.",Journal of Management Information Systems,Measuring the Performance of Information Systems: A Functional Scorecard,2005,22,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045833,,10.1080/07421222.2003.11045833,,,,85--115,,
000960,article,"Althuizen, Niek and Wierenga, Berend",Journal of Management Information Systems,Supporting Creative Problem Solving with a Case-Based Reasoning System,2014,31,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222310112,,10.2753/MIS0742-1222310112,,,,309--340,,
000961,article,"Nunamaker, Jay F. and Weber, E. Sue and Chen, Minder",Journal of Management Information Systems,Organizational Crisis Management Systems: Planning for Intelligent Action,1989,5,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1989.11517837,,10.1080/07421222.1989.11517837,,,,7--32,,
000962,article,"Steinfield, Charles and Markus, M. Lynne and Wigand, Rolf T.",Journal of Management Information Systems,"Through a Glass Clearly: Standards, Architecture, and Process Transparency in Global Supply Chains",2011,28,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280204,,10.2753/MIS0742-1222280204,,,,75--108,,
000963,article,"KAUFFMAN, ROBERT J. and MOHTADI, HAMID",Journal of Management Information Systems,Proprietary and Open Systems Adoption in E-Procurement: A Risk-Augmented Transaction Cost Perspective,2004,21,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2004.11045798,,10.1080/07421222.2004.11045798,,,,137--166,,
000964,article,"XIA, WEIDONG and LEE, GWANHOO",Journal of Management Information Systems,Complexity of Information Systems Development Projects: Conceptualization and Measurement Development,2005,22,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045831,,10.1080/07421222.2003.11045831,,,,45--83,,
000965,article,"Qiu, Liangfei and Rui, Huaxia and Whinston, Andrew B.",Journal of Management Information Systems,Effects of Social Networks on Prediction Markets: Examination in a Controlled Experiment,2014,30,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222300409,,10.2753/MIS0742-1222300409,,,,235--268,,
000966,article,"Cheney, Paul H. and Mann, Robert I. and Amoroso, Donald L.",Journal of Management Information Systems,Organizational Factors Affecting the Success of End-User Computing,1986,3,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1986.11517755,,10.1080/07421222.1986.11517755,,,,65--80,,
000967,article,"Petter, Stacie and DeLone, William and McLean, Ephraim R.",Journal of Management Information Systems,Information Systems Success: The Quest for the Independent Variables,2013,29,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222290401,,10.2753/MIS0742-1222290401,,,,7--62,,
000968,article,"Janz, Brian D. and Wetherbe, James C. and Davis, Gordon B. and Noe, Raymond A.",Journal of Management Information Systems,Reengineering the Systems Development Process: The Link between Autonomous Teams and Business Process Outcomes,1997,14,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1997.11518153,,10.1080/07421222.1997.11518153,,,,41--68,,
000969,article,"LEVINA, NATALIA and VAAST, EMMANUELLE",Journal of Management Information Systems,Turning a Community into a Market: A Practice Perspective on Information Technology Use in Boundary Spanning,2006,22,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222220402,,10.2753/MIS0742-1222220402,,,,13--37,,
000970,article,"Qiu, Lingyun and Benbasat, Izak",Journal of Management Information Systems,Evaluating Anthropomorphic Product Recommendation Agents: A Social Relationship Perspective to Designing Information Systems,2009,25,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222250405,,10.2753/MIS0742-1222250405,,,,145--182,,
000971,article,"Kauffman, Robert J. and Wang, Bin",Journal of Management Information Systems,New Buyers' Arrival Under Dynamic Pricing Market Microstructure: The Case of Group-Buying Discounts on the Internet,2001,18,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.2001.11045687,,10.1080/07421222.2001.11045687,,,,157--188,,
000972,article,"Byers, Reynold E. and Lederer, Phillip J.",Journal of Management Information Systems,"Retail Bank Services Strategy: A Model of Traditional, Electronic, and Mixed Distribution Choices",2001,18,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.2001.11045686,,10.1080/07421222.2001.11045686,,,,133--156,,
000973,article,"Lee, Soonchul",Journal of Management Information Systems,The Impact of Office Information Systems on Potential Power and Influence,1991,8,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1991.11517924,,10.1080/07421222.1991.11517924,,,,135--151,,
000974,article,"Mantena, Ravi and Saha, Rajib L.",Journal of Management Information Systems,Co-opetition Between Differentiated Platforms in Two-Sided Markets,2012,29,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222290205,,10.2753/MIS0742-1222290205,,,,109--140,,
000975,article,"Lahiri, Atanu and Dewan, Rajiv M. and Freimer, Marshall",Journal of Management Information Systems,The Disruptive Effect of Open Platforms on Markets for Wireless Services,2010,27,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222270304,,10.2753/MIS0742-1222270304,,,,81--110,,
000976,article,"Lee, Gene Moo and Qiu, Liangfei and Whinston, Andrew B.",Journal of Management Information Systems,A Friend Like Me: Modeling Network Formation in a Location-Based Social Network,2016,33,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2016.1267523,,10.1080/07421222.2016.1267523,,,,1008--1033,,
000977,article,"Gimpel, Henner and Heger, Sebastian and Olenberger, Christian and Utz, Lena",Journal of Management Information Systems,The Effectiveness of Social Norms in Fighting Fake News on Social Media,2021,38,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2021.1870389,,10.1080/07421222.2021.1870389,,,,196--221,,
000978,article,"Clemons, Eric K. and Dewan, Rajiv M. and Kauffman, Robert J. and Weber, Thomas A.",Journal of Management Information Systems,Understanding the Information-Based Transformation of Strategy and Society,2017,34,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2017.1334474,,10.1080/07421222.2017.1334474,,,,425--456,,
000979,article,"de Guinea, Ana Ortiz and Titah, Ryad and Léger, Pierre-Majorique",Journal of Management Information Systems,Explicit and Implicit Antecedents of Users' Behavioral Beliefs in Information Systems: A Neuropsychological Investigation,2014,30,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222300407,,10.2753/MIS0742-1222300407,,,,179--210,,
000980,article,"Yu, Shuo and Chai, Yidong and Chen, Hsinchun and Brown, Randall A. and Sherman, Scott J. and Nunamaker, Jay F.",Journal of Management Information Systems,Fall Detection with Wearable Sensors: A Hierarchical Attention-based Convolutional Neural Network Approach,2021,38,4,https://www.tandfonline.com/doi/full/10.1080/07421222.2021.1990617,,10.1080/07421222.2021.1990617,,,,1095--1121,,
000981,article,"PITTS, MITZI G. and BROWNE, GLENN J.",Journal of Management Information Systems,Stopping Behavior of Systems Analysts During Information Requirements Elicitation,2004,21,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2004.11045795,,10.1080/07421222.2004.11045795,,,,203--226,,
000982,article,"Igbaria, Magid and Guimaraes, Tor",Journal of Management Information Systems,Exploring Differences in Employee Turnover Intentions and Its Determinants among Telecommuters and Non-Telecommuters,1999,16,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1999.11518237,,10.1080/07421222.1999.11518237,,,,147--164,,
000983,article,"Gunarathne, Priyanga and Rui, Huaxia and Seidmann, Abraham",Journal of Management Information Systems,Whose and What Social Media Complaints Have Happier Resolutions? Evidence from Twitter,2017,34,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2017.1334465,,10.1080/07421222.2017.1334465,,,,314--340,,
000984,article,"Brown, Susan A. and Dennis, Alan R. and Venkatesh, Viswanath",Journal of Management Information Systems,Predicting Collaboration Technology Use: Integrating Technology Adoption and Collaboration Research,2010,27,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222270201,,10.2753/MIS0742-1222270201,,,,9--54,,
000985,article,"Cavusoglu, Huseyin and Raghunathan, Srinivasan and Yue, Wei T.",Journal of Management Information Systems,Decision-Theoretic and Game-Theoretic Approaches to IT Security Investment,2008,25,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222250211,,10.2753/MIS0742-1222250211,,,,281--304,,
000986,article,"Cremonini, Marco and Nizovtsev, Dmitri",Journal of Management Information Systems,Risks and Benefits of Signaling Information System Characteristics to Strategic Attackers,2009,26,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222260308,,10.2753/MIS0742-1222260308,,,,241--274,,
000987,article,"Dennis, Alan R. and Nunamaker, Jay F. and Vogel, Douglas R.",Journal of Management Information Systems,A Comparison of Laboratory and Field Research in the Study of Electronic Meeting Systems,1990,7,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.1990.11517899,,10.1080/07421222.1990.11517899,,,,107--135,,
000988,article,"Otim, Samual and Dow, Kevin E. and Grover, Varun and Wong, Jeffrey A.",Journal of Management Information Systems,The Impact of Information Technology Investments on Downside Risk of the Firm: Alternative Measurement of the Business Value of IT,2012,29,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222290105,,10.2753/MIS0742-1222290105,,,,159--194,,
000989,article,"KOHLI, RAJIV and DEVARAJ, SARV and MAHMOOD, M. ADAM",Journal of Management Information Systems,Understanding Determinants of Online Consumer Satisfaction: A Decision Process Perspective,2004,21,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2004.11045796,,10.1080/07421222.2004.11045796,,,,115--136,,
000990,article,"Elie-Dit-Cosaque, Christophe and Pallud, Jessie and Kalika, Michel",Journal of Management Information Systems,"The Influence of Individual, Contextual, and Social Factors on Perceived Behavioral Control of Information Technology: A Field Theory Approach",2011,28,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280306,,10.2753/MIS0742-1222280306,,,,201--234,,
000991,article,"Yu, Jongtae and Hu, Paul Jen-Hwa and Cheng, Tsang-Hsiang",Journal of Management Information Systems,Role of Affect in Self-Disclosure on Social Network Websites: A Test of Two Competing Models,2015,32,2,https://www.tandfonline.com/doi/full/10.1080/07421222.2015.1063305,,10.1080/07421222.2015.1063305,,,,239--277,,
000992,article,"Arora, Ashish and Forman, Chris",Journal of Management Information Systems,Proximity and Information Technology Outsourcing: How Local Are IT Services Markets?,2007,24,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222240204,,10.2753/MIS0742-1222240204,,,,73--102,,
000993,article,,Journal of Management Information Systems,Enterprise Resource Planning,2002,19,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2002.11045718,,10.1080/07421222.2002.11045718,,,,11--15,,
000994,article,"Davenport, Thomas H. and Guest, Varun Grover",Journal of Management Information Systems,Special Issue: Knowledge Management,2001,18,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2001.11045674,,10.1080/07421222.2001.11045674,,,,3--4,,
000995,article,"Riggins, Frederick J. and Mukhopadhyay, Tridas",Journal of Management Information Systems,Interdependent Benefits from Interorganizational Systems: Opportunities for Business Partner Reengineering,1994,11,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1994.11518039,,10.1080/07421222.1994.11518039,,,,37--57,,
000996,article,"Lederer, Albert L. and Sethi, Vijay",Journal of Management Information Systems,Key Prescriptions for Strategic Information Systems Planning,1996,13,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1996.11518111,,10.1080/07421222.1996.11518111,,,,35--62,,
000997,article,"Sun Yin, Hao Hua and Langenheldt, Klaus and Harlev, Mikkel and Mukkamala, Raghava Rao and Vatrapu, Ravi",Journal of Management Information Systems,Regulating Cryptocurrencies: A Supervised Machine Learning Approach to De-Anonymizing the Bitcoin Blockchain,2019,36,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2018.1550550,,10.1080/07421222.2018.1550550,,,,37--73,,
000998,article,"Zhao, Li and Detlor, Brian and Connelly, Catherine E.",Journal of Management Information Systems,Sharing Knowledge in Social Q&A Sites: The Unintended Consequences of Extrinsic Motivation,2016,33,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2016.1172459,,10.1080/07421222.2016.1172459,,,,70--100,,
000999,article,"Jiang, Zhenhui (Jack) and Wang, Weiquan and Tan, Bernard C.Y. and Yu, Jie",Journal of Management Information Systems,The Determinants and Impacts of Aesthetics in Users’ First Interaction with Websites,2016,33,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2016.1172443,,10.1080/07421222.2016.1172443,,,,229--259,,
001000,article,"Clemons, Eric K. and Gao, Guodong Gordon and Hitt, Lorin M.",Journal of Management Information Systems,When Online Reviews Meet Hyperdifferentiation: A Study of the Craft Beer Industry,2006,23,2,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230207,,10.2753/MIS0742-1222230207,,,,149--171,,
001001,article,"Chau, Patrick Y.K. and Hu, Paul J.",Journal of Management Information Systems,Examining a Model of Information Technology Acceptance by Individual Professionals: An Exploratory Study,2002,18,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2002.11045699,,10.1080/07421222.2002.11045699,,,,191--229,,
001002,article,"EVERARD, ANDREA and GALLETTA, DENNIS F.",Journal of Management Information Systems,"How Presentation Flaws Affect Perceived Site Quality, Trust, and Intention to Purchase from an Online Store",2005,22,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222220303,,10.2753/MIS0742-1222220303,,,,56--95,,
001003,article,"Watson, Richard T. and Kelly, Gigi G. and Galliers, Robert D. and Brancheau, James C.",Journal of Management Information Systems,Key Issues in Information Systems Management: An International Perspective,1997,13,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1997.11518144,,10.1080/07421222.1997.11518144,,,,91--115,,
001004,article,"SAEED, KHAWAJA A. and GROVER, VARUN and HWANG, YUJONG",Journal of Management Information Systems,The Relationship of E-Commerce Competence to Customer Value and Firm Performance: An Empirical Investigation,2005,22,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045835,,10.1080/07421222.2003.11045835,,,,223--256,,
001005,article,"Mirani, Rajesh and King, William R.",Journal of Management Information Systems,Impacts of End-User and Information Center Characteristics on End-User Computing Support,1994,11,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1994.11518034,,10.1080/07421222.1994.11518034,,,,141--166,,
001006,article,,Journal of Management Information Systems,Because Time Matters: Temporal Coordination in Global Virtual Project Teams,2003,19,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045742,,10.1080/07421222.2003.11045742,,,,129--155,,
001007,article,"Jiang, James J. and Chang, Jamie Y. T. and Chen, Houn-Gee and Wang, Eric T. G. and Klein, Gary",Journal of Management Information Systems,Achieving IT Program Goals with Integrative Conflict Management,2014,31,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222310104,,10.2753/MIS0742-1222310104,,,,79--106,,
001008,article,"Kearns, Grover S. and Sabherwal, Rajiv",Journal of Management Information Systems,"Strategic Alignment Between Business and Information Technology: A Knowledge-Based View of Behaviors, Outcome, and Consequences",2006,23,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230306,,10.2753/MIS0742-1222230306,,,,129--162,,
001009,article,"Andres, Hayward P. and Zmud, Robert W.",Journal of Management Information Systems,A Contingency Approach to Software Project Coordination,2002,18,3,https://www.tandfonline.com/doi/abs/10.1080/07421222.2002.11045695,,10.1080/07421222.2002.11045695,,,,41--70,,
001010,article,"Sarker, Saonee and Ahuja, Manju and Sarker, Suprateek and Kirkeby, Sarah",Journal of Management Information Systems,The Role of Communication and Trust in Global Virtual Teams: A Social Network Perspective,2011,28,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280109,,10.2753/MIS0742-1222280109,,,,273--310,,
001011,article,"Huber, Thomas L. and Fischer, Thomas A. and Dibbern, Jens and Hirschheim, Rudy",Journal of Management Information Systems,A Process Model of Complementarity and Substitution of Contractual and Relational Governance in IS Outsourcing,2013,30,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222300304,,10.2753/MIS0742-1222300304,,,,81--114,,
001012,article,"King, Ruth C. and Sethi, Vikram",Journal of Management Information Systems,The Impact of Socialization on the Role Adjustment of Information Systems Professionals,1998,14,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1998.11518191,,10.1080/07421222.1998.11518191,,,,195--217,,
001013,article,"Tiwana, Amrit and Konsynski, Benn and Venkatraman, N.",Journal of Management Information Systems,Special Issue: Information Technology and Organizational Governance: The IT Governance Cube,2013,30,3,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222300301,,10.2753/MIS0742-1222300301,,,,7--12,,
001014,article,"Karimi, Jahangir and Walter, Zhiping",Journal of Management Information Systems,The Role of Dynamic Capabilities in Responding to Digital Disruption: A Factor-Based Study of the Newspaper Industry,2015,32,1,https://www.tandfonline.com/doi/full/10.1080/07421222.2015.1029380,,10.1080/07421222.2015.1029380,,,,39--81,,
001015,article,"Roberts, Nicholas and Grover, Varun",Journal of Management Information Systems,Leveraging Information Technology Infrastructure to Facilitate a Firm's Customer Agility and Competitive Activity: An Empirical Investigation,2012,28,4,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280409,,10.2753/MIS0742-1222280409,,,,231--270,,
001016,article,,Journal of Management Information Systems,Toward a Theory of Knowledge Reuse: Types of Knowledge Reuse Situations and Factors in Reuse Success,2001,18,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2001.11045671,,10.1080/07421222.2001.11045671,,,,57--93,,
001017,article,"Hart, Paul J. and Saunders, Carol S.",Journal of Management Information Systems,Emerging Electronic Partnerships: Antecedents and Dimensions of EDI Use from the Supplier’s Perspective,1998,14,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1998.11518187,,10.1080/07421222.1998.11518187,,,,87--111,,
001018,article,"Stoddard, Donna B. and Jarvenpaa, Sirkka L.",Journal of Management Information Systems,Business Process Redesign: Tactics for Managing Radical Change,1995,12,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518071,,10.1080/07421222.1995.11518071,,,,81--107,,
001019,article,"Saunders, Carol Stoak and Jones, Jack William",Journal of Management Information Systems,Measuring Performance of the Information Systems Function,1992,8,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.1992.11517939,,10.1080/07421222.1992.11517939,,,,63--82,,
001020,article,"RAVICHANDRAN, T. and LERTWONGSATIEN, CHALERMSAK and LERTWONGSATIEN, CHALERMSAK",Journal of Management Information Systems,Effect of Information Systems Resources and Capabilities on Firm Performance: A Resource-Based Perspective,2005,21,4,https://www.tandfonline.com/doi/abs/10.1080/07421222.2005.11045820,,10.1080/07421222.2005.11045820,,,,237--276,,
001021,article,,Journal of Management Information Systems,"Knowledge Management Enablers, Processes, and Organizational Performance: An Integrative View and Empirical Examination",2003,20,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.2003.11045756,,10.1080/07421222.2003.11045756,,,,179--228,,
001022,article,"Barki, Henri and Rivard, Suzanne and Talbot, Jean",Journal of Management Information Systems,Toward an Assessment of Software Development Risk,1993,10,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1993.11518006,,10.1080/07421222.1993.11518006,,,,203--225,,
001023,article,"ARON, RAVI and CLEMONS, ERIC K. and REDDI, SASHI",Journal of Management Information Systems,Just Right Outsourcing: Understanding and Managing Risk,2005,22,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.2005.11045852,,10.1080/07421222.2005.11045852,,,,37--55,,
001024,article,"Grover, Varun and Goslar, Martin D.",Journal of Management Information Systems,"The Initiation, Adoption, and Implementation of Telecommunications Technologies in U.S. Organizations",1993,10,1,https://www.tandfonline.com/doi/abs/10.1080/07421222.1993.11517994,,10.1080/07421222.1993.11517994,,,,141--164,,
001025,article,"Premkumar, G. and Ramamurthy, K. and Nilakanta, Sree",Journal of Management Information Systems,Implementation of Electronic Data Interchange: An Innovation Diffusion Perspective,1994,11,2,https://www.tandfonline.com/doi/abs/10.1080/07421222.1994.11518044,,10.1080/07421222.1994.11518044,,,,157--186,,
001026,article,"Lowry, Paul Benjamin and Romano, Nicholas C. and Jenkins, Jeffrey L. and Guthrie, Randy W.",Journal of Management Information Systems,The CMC Interactivity Model: How Interactivity Enhances Communication Quality and Process Satisfaction in Lean-Media Groups,2009,26,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222260107,,10.2753/MIS0742-1222260107,,,,155--196,,
001027,article,"Wang, Eric T.G. and Klein, Gary and Jiang, James J.",Journal of Management Information Systems,ERP Misfit: Country of Origin and Organizational Factors,2006,23,1,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222230109,,10.2753/MIS0742-1222230109,,,,263--292,,
